Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
79701,0,41,2,39,19,0,0
79801,0,45,1,44,15,0,0
79901,0,45,1,44,15,0,0
80001,0,44,1,43,16,0,0
80101,0,43,1,42,17,0,0
80201,0,43,1,42,17,0,0
80301,0,45,1,44,15,0,0
80401,0,45,1,44,15,1,0
80501,0,41,1,40,19,0,0
80601,0,46,1,45,14,0,0
80701,0,48,1,47,12,0,0
80801,0,46,1,45,14,0,0
80901,0,42,1,41,18,0,0
81001,0,43,4,39,17,0,0
81101,0,44,4,40,16,0,0
81201,0,44,7,37,16,0,0
81301,0,47,9,38,13,0,0
81401,0,46,11,35,14,0,1
81501,0,41,12,29,19,0,0
81601,0,36,12,24,24,0,0
81701,0,43,11,32,17,0,0
81801,0,39,11,28,21,0,0
81901,0,39,15,24,21,0,0
82001,0,35,15,20,25,0,0
82101,0,36,16,20,24,0,1
82201,0,37,21,16,23,0,0
82301,0,38,19,19,22,0,0
82401,0,37,18,19,23,0,0
82501,0,32,19,13,28,0,0
82601,0,33,26,7,27,0,0
82701,0,34,27,7,26,0,0
82801,0,34,25,9,26,0,0
82901,0,34,24,10,26,0,0
83001,0,37,24,13,23,0,0
83101,0,33,22,11,27,0,0
83201,0,39,27,12,21,0,1
83301,0,43,30,13,17,0,0
83401,0,47,37,10,13,0,0
83501,0,49,39,10,11,0,0
83601,0,47,36,11,13,0,0
83701,0,40,30,10,20,0,0
83801,0,48,36,12,12,0,0
83901,0,48,35,13,12,0,0
84001,0,41,29,12,19,0,0
84101,0,41,30,11,19,0,0
84201,0,31,26,5,29,0,0
84301,0,40,36,4,20,0,0
84401,0,43,40,3,17,0,1
84501,0,41,40,1,19,0,0
84601,0,42,42,0,18,0,0
84701,0,45,45,0,15,0,0
84801,0,50,50,0,10,0,0
84901,0,45,45,0,15,0,0
85001,0,51,51,0,9,0,0
85101,0,50,50,0,10,0,0
85201,0,51,51,0,9,0,0
85301,0,53,53,0,7,0,0
85401,0,51,50,1,9,0,0
85501,0,51,50,1,9,0,0
85601,0,54,50,4,6,0,0
85701,0,54,52,2,6,0,0
85801,0,48,47,1,12,0,0
85901,0,48,47,1,12,0,0
86001,0,49,47,2,11,0,0
86101,0,50,48,2,10,0,0
86201,0,50,49,1,10,0,0
86301,0,47,45,2,13,0,0
86401,0,47,42,5,13,1,0
86501,0,49,44,5,11,0,1
86601,0,50,46,4,10,0,0
86701,0,50,47,3,10,0,0
86801,0,48,45,3,12,0,0
86901,0,48,44,4,12,0,0
87001,0,47,43,4,13,0,0
87101,0,48,45,3,12,0,0
87201,0,47,44,3,13,0,0
87301,0,45,42,3,15,0,0
87401,0,41,39,2,19,0,0
87501,0,46,42,4,14,0,0
87601,0,46,40,6,14,0,1
87701,0,44,39,5,16,0,0
87801,0,47,42,5,13,0,0
87901,0,50,43,7,10,0,0
88001,0,45,38,7,15,0,0
88101,0,43,37,6,17,0,0
88201,0,42,38,4,18,0,0
88301,0,45,41,4,15,1,0
88401,0,46,42,4,14,0,0
88501,0,48,44,4,12,0,0
88601,0,49,47,2,11,0,0
88701,0,51,49,2,9,0,0
88801,0,53,52,1,7,0,0
88901,0,52,51,1,8,0,0
89001,0,52,52,0,8,0,0
89101,0,51,51,0,9,0,0
89201,0,54,53,1,6,0,0
89301,0,52,51,1,8,0,0
89401,0,51,49,2,9,0,0
89501,0,51,50,1,9,0,0
89601,0,44,42,2,16,1,0
89701,0,47,44,3,13,0,1
89801,0,49,47,2,11,0,0
89901,0,50,49,1,10,0,0
90001,0,49,49,0,11,1,0
90101,0,51,51,0,9,0,0
90201,0,50,49,1,10,0,0
90301,0,49,48,1,11,0,0
90401,0,51,49,2,9,0,0
90501,0,49,47,2,11,0,0
90601,0,43,42,1,17,0,0
90701,0,45,44,1,15,0,0
90801,0,50,49,1,10,0,0
90901,0,51,51,0,9,0,0
91001,0,49,49,0,11,0,0
91101,0,49,49,0,11,0,0
91201,0,51,51,0,9,0,0
91301,0,47,47,0,13,0,0
91401,0,48,48,0,12,0,0
91501,0,49,49,0,11,0,0
91601,0,47,47,0,13,0,0
91701,0,45,45,0,15,0,0
91801,0,45,45,0,15,0,0
91901,0,44,43,1,16,0,0
92001,0,48,45,3,12,0,0
92101,0,43,40,3,17,0,1
92201,0,40,37,3,20,0,1
92301,0,42,39,3,18,0,0
92401,0,42,37,5,18,0,0
92501,0,39,35,4,21,0,0
92601,0,36,31,5,24,0,0
92701,0,38,33,5,22,0,0
92801,0,38,30,8,22,0,0
92901,0,37,28,9,23,0,0
93001,0,35,26,9,25,0,0
93101,0,35,26,9,25,0,0
93201,0,34,25,9,26,0,0
93301,0,35,26,9,25,0,0
93401,0,35,27,8,25,0,0
93501,0,40,28,12,20,0,0
93601,0,45,35,10,15,0,1
93701,0,42,35,7,18,0,1
93801,0,41,32,9,19,1,0
93901,0,40,30,10,20,0,0
94001,0,41,30,11,19,0,0
94101,0,37,25,12,23,0,1
94201,0,33,23,10,27,0,0
94301,0,39,29,10,21,0,0
94401,0,38,29,9,22,0,0
94501,0,44,31,13,16,0,0
94601,0,38,30,8,22,0,0
94701,0,38,30,8,22,0,1
94801,0,42,32,10,18,0,0
94901,0,31,25,6,29,1,0
95001,0,37,29,8,23,0,0
95101,0,37,29,8,23,0,0
95201,0,40,36,4,20,0,1
95301,0,38,34,4,22,0,0
95401,0,40,36,4,20,0,0
95501,0,41,36,5,19,0,0
95601,0,38,33,5,22,0,1
95701,0,40,35,5,20,0,0
95801,0,43,36,7,17,0,1
95901,0,42,36,6,18,0,0
96001,0,44,38,6,16,0,0
96101,0,44,38,6,16,0,0
96201,0,40,35,5,20,0,0
96301,0,39,34,5,21,0,0
96401,0,41,33,8,19,0,0
96501,0,35,29,6,25,0,1
96601,0,40,32,8,20,0,0
96701,0,41,34,7,19,0,0
96801,0,35,29,6,25,0,1
96901,0,35,31,4,25,0,0
97001,0,40,36,4,20,0,0
97101,0,40,36,4,20,0,0
97201,0,43,36,7,17,0,0
97301,0,43,37,6,17,0,0
97401,0,39,35,4,21,0,1
97501,0,40,37,3,20,0,0
97601,0,44,42,2,16,0,0
97701,0,44,40,4,16,0,0
97801,0,44,41,3,16,0,0
97901,0,47,45,2,13,0,1
98001,0,50,48,2,10,0,0
98101,0,48,46,2,12,0,0
98201,0,48,46,2,12,0,0
98301,0,44,41,3,16,0,0
98401,0,45,40,5,15,0,1
98501,0,39,34,5,21,0,0
98601,0,38,35,3,22,1,0
98701,0,43,39,4,17,0,0
98801,0,44,38,6,16,0,0
98901,0,40,35,5,20,0,0
99001,0,40,34,6,20,1,0
99101,0,42,37,5,18,0,1
99201,0,44,38,6,16,0,0
99301,0,39,33,6,21,0,0
99401,0,42,33,9,18,0,0
99501,0,43,33,10,17,0,0
99601,0,35,29,6,25,0,0
99701,0,35,27,8,25,0,0
99801,0,38,24,14,22,0,0
99901,0,45,26,19,15,0,0
100001,0,39,18,21,21,0,0
100101,0,38,11,27,22,0,0
100201,0,35,3,32,25,0,0
100301,0,40,2,38,20,0,0
100401,0,40,2,38,20,0,0
100501,0,44,2,42,16,0,0
100601,0,46,2,44,14,0,0
100701,0,49,2,47,11,0,0
100801,0,48,2,46,12,0,0
100901,0,45,2,43,15,0,1
101001,0,43,2,41,17,0,0
101101,0,42,3,39,18,0,0
101201,0,42,3,39,18,0,0
101301,0,43,3,40,17,0,0
101401,0,42,2,40,18,0,0
101501,0,41,2,39,19,0,0
101601,0,44,1,43,16,0,0
101701,0,45,1,44,15,0,0
101801,0,46,1,45,14,0,0
101901,0,49,1,48,11,0,0
102001,0,49,2,47,11,0,0
102101,0,47,4,43,13,0,0
102201,0,48,4,44,12,0,0
102301,0,44,2,42,16,0,0
102401,0,44,3,41,16,0,0
102501,0,48,3,45,12,0,0
102601,0,47,2,45,13,0,0
102701,0,48,1,47,12,0,0
102801,0,47,3,44,13,0,0
102901,0,47,3,44,13,0,0
103001,0,47,1,46,13,0,0
103101,0,47,1,46,13,0,0
103201,0,50,0,50,10,0,0
103301,0,52,1,51,8,0,0
103401,0,52,1,51,8,0,0
103501,0,52,2,50,8,1,0
103601,0,52,2,50,8,0,0
103701,0,53,4,49,7,0,0
103801,0,48,5,43,12,0,0
103901,0,43,4,39,17,0,0
104001,0,42,6,36,18,0,0
104101,0,41,8,33,19,0,0
104201,0,42,13,29,18,0,0
104301,0,41,17,24,19,0,0
104401,0,42,22,20,18,0,1
104501,0,41,25,16,19,0,0
104601,0,40,30,10,20,0,1
104701,0,40,32,8,20,0,0
104801,0,44,36,8,16,0,0
104901,0,41,35,6,19,0,0
105001,0,42,34,8,18,0,0
105101,0,44,38,6,16,0,0
105201,0,40,37,3,20,0,0
105301,0,47,45,2,13,0,0
105401,0,45,43,2,15,0,0
105501,0,48,45,3,12,0,0
105601,0,45,43,2,15,0,0
105701,0,46,45,1,14,0,0
105801,0,50,50,0,10,0,0
105901,0,50,50,0,10,0,0
106001,0,53,53,0,7,0,0
106101,0,50,50,0,10,0,0
106201,0,52,51,1,8,0,0
106301,0,53,52,1,7,0,0
106401,0,56,55,1,4,0,0
106501,0,51,50,1,9,0,0
106601,0,52,52,0,8,0,0
106701,0,51,51,0,9,0,1
106801,0,51,51,0,9,0,0
106901,0,47,47,0,13,0,0
107001,0,46,46,0,14,0,0
107101,0,51,51,0,9,0,0
107201,0,51,51,0,9,0,0
107301,0,53,53,0,7,0,0
107401,0,50,50,0,10,0,0
107501,0,48,48,0,12,0,0
107601,0,50,50,0,10,0,0
107701,0,51,51,0,9,0,0
107801,0,49,49,0,11,0,0
107901,0,47,45,2,13,0,0
108001,0,44,43,1,16,1,0
108101,0,48,47,1,12,0,0
108201,0,48,47,1,12,0,0
108301,0,52,49,3,8,0,1
108401,0,48,44,4,12,0,0
108501,0,45,41,4,15,0,0
108601,0,45,39,6,15,0,0
108701,0,39,34,5,21,0,0
108801,0,45,35,10,15,0,0
108901,0,42,34,8,18,0,0
109001,0,44,30,14,16,0,1
109101,0,43,27,16,17,0,0
109201,0,42,23,19,18,0,0
109301,0,40,21,19,20,0,1
109401,0,36,21,15,24,0,0
109501,0,40,23,17,20,0,0
109601,0,43,22,21,17,0,0
109701,0,36,20,16,24,0,1
109801,0,36,14,22,24,0,0
109901,0,34,11,23,26,0,0
110001,0,36,9,27,24,0,0
110101,0,41,12,29,19,0,1
110201,0,36,12,24,24,0,0
110301,0,41,11,30,19,0,0
110401,0,40,9,31,20,0,0
110501,0,43,8,35,17,0,0
110601,0,38,8,30,22,0,0
110701,0,43,6,37,17,0,0
110801,0,47,6,41,13,0,0
110901,0,50,3,47,10,0,0
111001,0,51,3,48,9,0,0
111101,0,49,1,48,11,0,0
111201,0,51,0,51,9,0,1
111301,0,52,0,52,8,0,0
111401,0,53,0,53,7,0,0
111501,0,53,0,53,7,0,0
111601,0,51,0,51,9,0,0
111701,0,49,0,49,11,0,0
111801,0,50,0,50,10,0,0
111901,0,49,0,49,11,0,0
112001,0,47,0,47,13,0,1
112101,0,50,1,49,10,0,0
112201,0,50,2,48,10,0,0
112301,0,48,2,46,12,0,0
112401,0,47,2,45,13,0,0
112501,0,45,2,43,15,0,0
112601,0,42,3,39,18,0,0
112701,0,45,4,41,15,0,0
112801,0,48,8,40,12,0,0
112901,0,45,7,38,15,0,0
113001,0,41,7,34,19,0,0
113101,0,39,8,31,21,0,0
113201,0,38,7,31,22,0,1
113301,0,36,7,29,24,0,0
113401,0,35,8,27,25,0,1
113501,0,42,11,31,18,1,0
113601,0,41,11,30,19,0,0
113701,0,36,9,27,24,0,0
113801,0,38,8,30,22,0,1
113901,0,39,9,30,21,0,0
114001,0,38,8,30,22,0,0
114101,0,34,4,30,26,0,0
114201,0,41,4,37,19,0,0
114301,0,35,4,31,25,0,0
114401,0,39,5,34,21,0,0
114501,0,40,5,35,20,0,0
114601,0,41,3,38,19,0,0
114701,0,40,4,36,20,0,0
114801,0,41,5,36,19,0,0
114901,0,41,4,37,19,0,0
115001,0,43,6,37,17,0,0
115101,0,39,5,34,21,0,0
115201,0,40,4,36,20,0,0
115301,0,43,5,38,17,0,0
115401,0,41,6,35,19,0,0
115501,0,42,5,37,18,0,0
115601,0,37,4,33,23,0,0
115701,0,39,5,34,21,0,1
115801,0,41,6,35,19,0,0
115901,0,44,9,35,16,0,0
116001,0,36,12,24,24,0,0
116101,0,36,15,21,24,0,1
116201,0,39,20,19,21,0,0
116301,0,37,25,12,23,0,0
116401,0,44,32,12,16,0,0
116501,0,44,34,10,16,0,0
116601,0,36,30,6,24,0,0
116701,0,34,30,4,26,0,1
116801,0,36,33,3,24,0,0
116901,0,37,35,2,23,0,0
117001,0,38,34,4,22,0,0
117101,0,35,31,4,25,0,0
117201,0,37,33,4,23,0,0
117301,0,40,35,5,20,0,0
117401,0,40,33,7,20,1,0
117501,0,42,34,8,18,1,0
117601,0,45,38,7,15,0,0
117701,0,43,37,6,17,0,0
117801,0,40,36,4,20,0,0
117901,0,42,37,5,18,0,0
118001,0,46,41,5,14,0,0
118101,0,52,48,4,8,0,0
118201,0,51,49,2,9,0,0
118301,0,54,52,2,6,0,0
118401,0,55,54,1,5,0,0
118501,0,55,54,1,5,0,0
118601,0,53,52,1,7,0,0
118701,0,53,51,2,7,0,0
118801,0,55,54,1,5,0,0
118901,0,51,50,1,9,0,0
119001,0,54,53,1,6,0,0
119101,0,54,54,0,6,0,0
119201,0,58,58,0,2,0,0
119301,0,56,56,0,4,0,0
119401,0,56,56,0,4,0,0
119501,0,55,55,0,5,0,0
119601,0,56,56,0,4,0,0
119701,0,57,57,0,3,0,0
119801,0,57,57,0,3,0,0
119901,0,55,55,0,5,0,0
120001,0,55,55,0,5,0,0
120101,0,55,55,0,5,0,0
120201,0,53,53,0,7,0,0
120301,0,54,54,0,6,0,0
120401,0,54,54,0,6,0,0
120501,0,52,52,0,8,0,0
120601,0,50,50,0,10,0,0
120701,0,51,51,0,9,0,0
120801,0,50,50,0,10,0,0
120901,0,53,52,1,7,0,0
121001,0,53,52,1,7,0,1
121101,0,50,50,0,10,0,0
121201,0,50,50,0,10,0,0
121301,0,46,46,0,14,1,0
121401,0,43,43,0,17,0,0
121501,0,48,48,0,12,0,0
121601,0,47,46,1,13,0,0
121701,0,46,43,3,14,0,0
121801,0,45,44,1,15,0,0
121901,0,45,44,1,15,0,0
122001,0,49,48,1,11,0,0
122101,0,47,46,1,13,0,0
122201,0,49,47,2,11,0,1
122301,0,44,43,1,16,0,0
122401,0,41,39,2,19,0,0
122501,0,40,37,3,20,0,0
122601,0,38,34,4,22,0,0
122701,0,37,32,5,23,0,0
122801,0,42,30,12,18,0,0
122901,0,42,29,13,18,0,0
123001,0,39,31,8,21,0,1
123101,0,42,32,10,18,0,0
123201,0,44,35,9,16,0,0
123301,0,40,31,9,20,0,0
123401,0,38,27,11,22,0,0
123501,0,37,29,8,23,0,0
123601,0,40,26,14,20,0,0
123701,0,35,22,13,25,0,0
123801,0,35,16,19,25,0,0
123901,0,33,13,20,27,0,0
124001,0,33,10,23,27,0,0
124101,0,35,10,25,25,0,0
124201,0,36,11,25,24,0,0
124301,0,39,9,30,21,0,0
124401,0,41,8,33,19,0,0
124501,0,39,10,29,21,0,0
124601,0,35,7,28,25,0,0
124701,0,35,7,28,25,0,0
124801,0,36,6,30,24,0,0
124901,0,36,6,30,24,0,0
125001,0,44,7,37,16,1,0
125101,0,45,5,40,15,0,0
125201,0,48,4,44,12,0,0
125301,0,46,2,44,14,0,0
125401,0,44,3,41,16,0,0
125501,0,48,3,45,12,0,0
125601,0,47,2,45,13,0,0
125701,0,41,2,39,19,0,0
125801,0,46,1,45,14,0,0
125901,0,46,1,45,14,0,0
126001,0,43,2,41,17,0,0
126101,0,40,1,39,20,0,0
126201,0,45,3,42,15,1,0
126301,0,44,3,41,16,0,0
126401,0,44,4,40,16,0,0
126501,0,44,5,39,16,0,0
126601,0,41,4,37,19,0,0
126701,0,37,5,32,23,0,0
126801,0,36,7,29,24,0,0
126901,0,37,10,27,23,0,1
127001,0,37,11,26,23,0,1
127101,0,37,13,24,23,0,0
127201,0,33,14,19,27,0,0
127301,0,35,19,16,25,0,0
127401,0,37,27,10,23,0,1
127501,0,41,32,9,19,1,0
127601,0,41,33,8,19,0,0
127701,0,40,35,5,20,0,0
127801,0,46,40,6,14,0,1
127901,0,44,39,5,16,0,0
128001,0,45,39,6,15,0,0
128101,0,47,39,8,13,0,0
128201,0,45,39,6,15,0,0
128301,0,47,39,8,13,0,0
128401,0,45,39,6,15,0,0
128501,0,44,39,5,16,0,0
128601,0,45,41,4,15,0,0
128701,0,50,47,3,10,0,0
128801,0,52,49,3,8,0,0
128901,0,50,48,2,10,0,0
129001,0,53,51,2,7,0,0
129101,0,51,49,2,9,0,0
129201,0,48,46,2,12,0,0
129301,0,50,46,4,10,1,0
129401,0,49,47,2,11,0,0
129501,0,47,43,4,13,0,0
129601,0,47,42,5,13,1,0
129701,0,46,40,6,14,0,0
129801,0,46,39,7,14,0,0
129901,0,41,37,4,19,0,0
130001,0,40,36,4,20,0,0
130101,0,44,38,6,16,0,1
130201,0,44,40,4,16,0,0
130301,0,43,40,3,17,0,0
130401,0,45,40,5,15,0,0
130501,0,46,41,5,14,0,0
130601,0,46,41,5,14,0,0
130701,0,46,40,6,14,1,0
130801,0,44,38,6,16,0,0
130901,0,42,36,6,18,0,0
131001,0,38,31,7,22,0,0
131101,0,39,30,9,21,0,1
131201,0,40,30,10,20,0,0
131301,0,36,25,11,24,0,0
131401,0,35,22,13,25,0,0
131501,0,29,18,11,31,0,1
131601,0,35,20,15,25,0,1
131701,0,36,16,20,24,0,1
131801,0,32,12,20,28,0,0
131901,0,37,14,23,23,0,0
132001,0,41,16,25,19,0,0
132101,0,43,17,26,17,0,1
132201,0,46,17,29,14,0,1
132301,0,46,18,28,14,0,0
132401,0,45,18,27,15,0,0
132501,0,43,15,28,17,0,0
132601,0,35,16,19,25,0,1
132701,0,31,20,11,29,0,0
132801,0,40,26,14,20,0,1
132901,0,40,22,18,20,0,1
133001,0,45,25,20,15,0,0
133101,0,37,19,18,23,0,0
133201,0,32,19,13,28,0,1
133301,0,35,20,15,25,0,0
133401,0,38,22,16,22,0,0
133501,0,40,21,19,20,0,0
133601,0,37,19,18,23,0,0
133701,0,33,14,19,27,0,0
133801,0,34,13,21,26,0,0
133901,0,35,15,20,25,0,0
134001,0,38,16,22,22,0,0
134101,0,44,19,25,16,0,0
134201,0,44,15,29,16,0,0
134301,0,42,8,34,18,0,1
134401,0,41,8,33,19,0,0
134501,0,38,8,30,22,0,0
134601,0,34,4,30,26,0,0
134701,0,42,4,38,18,0,0
134801,0,48,3,45,12,0,0
134901,0,49,4,45,11,0,0
135001,0,48,5,43,12,1,0
135101,0,46,2,44,14,0,0
135201,0,48,2,46,12,0,0
135301,0,49,3,46,11,0,1
135401,0,47,1,46,13,0,0
135501,0,48,0,48,12,0,0
135601,0,48,0,48,12,0,0
135701,0,49,0,49,11,0,0
135801,0,50,0,50,10,0,0
135901,0,51,1,50,9,0,0
136001,0,49,2,47,11,1,0
136101,0,52,2,50,8,0,0
136201,0,48,1,47,12,0,0
136301,0,47,2,45,13,0,0
136401,0,44,2,42,16,0,0
136501,0,42,1,41,18,0,0
136601,0,48,1,47,12,0,0
136701,0,46,1,45,14,0,0
136801,0,49,5,44,11,0,1
136901,0,45,3,42,15,0,0
137001,0,52,5,47,8,0,1
137101,0,48,3,45,12,0,0
137201,0,47,3,44,13,0,0
137301,0,43,2,41,17,0,0
137401,0,47,2,45,13,0,0
137501,0,48,3,45,12,0,0
137601,0,49,4,45,11,0,0
137701,0,46,2,44,14,0,1
137801,0,44,2,42,16,0,0
137901,0,45,1,44,15,0,0
138001,0,45,0,45,15,0,0
138101,0,46,0,46,14,0,1
138201,0,47,0,47,13,0,0
138301,0,48,2,46,12,0,0
138401,0,45,2,43,15,0,0
138501,0,46,1,45,14,0,0
138601,0,47,1,46,13,0,0
138701,0,46,2,44,14,0,0
138801,0,40,1,39,20,0,0
138901,0,42,2,40,18,0,0
139001,0,46,3,43,14,0,0
139101,0,45,2,43,15,0,0
139201,0,43,2,41,17,0,0
139301,0,46,3,43,14,0,0
139401,0,44,5,39,16,0,0
139501,0,43,6,37,17,0,0
139601,0,42,11,31,18,0,0
139701,0,38,12,26,22,0,0
139801,0,34,11,23,26,0,0
139901,0,39,13,26,21,0,1
140001,0,39,15,24,21,0,0
140101,0,35,16,19,25,0,1
140201,0,36,18,18,24,0,0
140301,0,31,16,15,29,0,0
140401,0,37,19,18,23,0,0
140501,0,36,22,14,24,0,0
140601,0,39,25,14,21,0,0
140701,0,37,23,14,23,0,0
140801,0,36,26,10,24,0,0
140901,0,40,32,8,20,0,1
141001,0,38,32,6,22,0,0
141101,0,39,38,1,21,0,1
141201,0,47,46,1,13,0,0
141301,0,48,47,1,12,0,0
141401,0,51,51,0,9,0,0
141501,0,52,52,0,8,0,0
141601,0,50,49,1,10,0,0
141701,0,49,48,1,11,0,0
141801,0,49,48,1,11,0,0
141901,0,47,46,1,13,0,0
142001,0,50,49,1,10,0,0
142101,0,52,50,2,8,0,0
142201,0,53,50,3,7,0,0
142301,0,51,50,1,9,0,0
142401,0,53,50,3,7,0,0
142501,0,51,47,4,9,0,0
142601,0,49,45,4,11,0,0
142701,0,47,43,4,13,0,0
142801,0,48,42,6,12,0,0
142901,0,42,36,6,18,0,0
143001,0,40,33,7,20,0,0
143101,0,38,30,8,22,0,0
143201,0,36,28,8,24,1,0
143301,0,35,24,11,25,0,1
143401,0,32,20,12,28,0,0
143501,0,32,20,12,28,0,0
143601,0,35,17,18,25,0,0
143701,0,33,12,21,27,0,0
143801,0,31,8,23,29,0,0
143901,0,38,9,29,22,0,0
144001,0,40,7,33,20,0,1
144101,0,39,5,34,21,0,0
144201,0,44,5,39,16,0,0
144301,0,41,4,37,19,0,0
144401,0,42,4,38,18,0,0
144501,0,46,4,42,14,0,0
144601,0,43,3,40,17,0,0
144701,0,43,3,40,17,0,1
144801,0,44,3,41,16,0,0
144901,0,45,7,38,15,0,0
145001,0,42,7,35,18,0,1
145101,0,44,8,36,16,0,0
145201,0,39,8,31,21,0,0
145301,0,42,8,34,18,0,0
145401,0,40,9,31,20,0,0
145501,0,46,7,39,14,0,0
145601,0,39,5,34,21,0,0
145701,0,35,7,28,25,0,0
145801,0,35,9,26,25,0,0
145901,0,36,10,26,24,0,0
146001,0,36,11,25,24,0,0
146101,0,42,16,26,18,0,1
146201,0,36,14,22,24,0,0
146301,0,41,17,24,19,0,0
146401,0,33,15,18,27,0,1
146501,0,38,16,22,22,0,1
146601,0,36,15,21,24,0,1
146701,0,41,15,26,19,0,1
146801,0,32,13,19,28,0,0
146901,0,37,14,23,23,0,0
147001,0,37,15,22,23,1,0
147101,0,41,16,25,19,0,1
147201,0,31,6,25,29,0,0
147301,0,38,5,33,22,0,0
147401,0,39,9,30,21,0,0
147501,0,38,5,33,22,0,0
147601,0,38,4,34,22,0,0
147701,0,36,3,33,24,0,0
147801,0,36,2,34,24,0,0
147901,0,38,3,35,22,0,0
148001,0,43,5,38,17,0,0
148101,0,45,6,39,15,0,0
148201,0,44,6,38,16,0,0
148301,0,42,6,36,18,0,0
148401,0,45,6,39,15,0,0
148501,0,41,3,38,19,0,0
148601,0,45,4,41,15,0,0
148701,0,47,4,43,13,0,0
148801,0,51,4,47,9,0,0
148901,0,49,4,45,11,0,0
149001,0,46,3,43,14,0,0
149101,0,48,2,46,12,0,0
149201,0,47,2,45,13,0,0
149301,0,47,2,45,13,0,0
149401,0,46,1,45,14,0,0
149501,0,44,1,43,16,0,0
149601,0,49,2,47,11,1,0
149701,0,49,3,46,11,0,0
149801,0,51,3,48,9,0,0
149901,0,50,3,47,10,0,0
150001,0,51,4,47,9,0,0
150101,0,49,2,47,11,0,0
150201,0,50,2,48,10,0,0
150301,0,53,2,51,7,0,0
150401,0,53,2,51,7,0,0
150501,0,49,1,48,11,0,0
150601,0,53,2,51,7,0,0
150701,0,45,3,42,15,0,0
150801,0,46,4,42,14,0,0
150901,0,47,4,43,13,0,0
151001,0,42,5,37,18,0,0
151101,0,43,8,35,17,0,0
151201,0,43,10,33,17,0,0
151301,0,46,10,36,14,0,0
151401,0,43,9,34,17,0,0
151501,0,44,11,33,16,0,0
151601,0,45,9,36,15,0,0
151701,0,42,11,31,18,0,0
151801,0,41,12,29,19,0,0
151901,0,42,19,23,18,0,0
152001,0,39,26,13,21,0,0
152101,0,40,31,9,20,0,0
152201,0,42,36,6,18,0,0
152301,0,45,41,4,15,0,0
152401,0,46,42,4,14,0,0
152501,0,47,44,3,13,0,1
152601,0,43,42,1,17,0,0
152701,0,49,48,1,11,0,0
152801,0,48,47,1,12,0,0
152901,0,49,47,2,11,0,0
153001,0,51,50,1,9,0,0
153101,0,51,50,1,9,0,0
153201,0,50,49,1,10,0,0
153301,0,51,50,1,9,0,0
153401,0,48,47,1,12,1,0
153501,0,49,48,1,11,0,0
153601,0,51,49,2,9,0,0
153701,0,53,51,2,7,0,0
153801,0,52,50,2,8,0,0
153901,0,48,45,3,12,0,0
154001,0,47,44,3,13,0,0
154101,0,52,44,8,8,0,0
154201,0,46,36,10,14,0,0
154301,0,45,34,11,15,0,0
154401,0,40,31,9,20,0,1
154501,0,41,32,9,19,1,0
154601,0,46,33,13,14,0,0
154701,0,47,35,12,13,0,0
154801,0,49,35,14,11,0,0
154901,0,41,30,11,19,0,0
155001,0,40,27,13,20,0,0
155101,0,38,23,15,22,0,0
155201,0,41,32,9,19,0,0
155301,0,42,35,7,18,0,0
155401,0,47,41,6,13,0,0
155501,0,44,41,3,16,0,1
155601,0,51,47,4,9,0,0
155701,0,45,43,2,15,0,0
155801,0,45,42,3,15,0,1
155901,0,48,43,5,12,0,0
156001,0,46,42,4,14,0,0
156101,0,43,41,2,17,0,0
156201,0,45,41,4,15,0,0
156301,0,40,37,3,20,0,0
156401,0,42,39,3,18,0,0
156501,0,46,43,3,14,0,0
156601,0,49,47,2,11,0,0
156701,0,44,41,3,16,0,1
156801,0,44,42,2,16,0,0
156901,0,46,44,2,14,0,0
157001,0,47,45,2,13,0,0
157101,0,45,44,1,15,0,0
157201,0,42,41,1,18,0,0
157301,0,43,43,0,17,0,0
157401,0,44,44,0,16,0,0
157501,0,51,51,0,9,0,0
157601,0,52,52,0,8,0,0
157701,0,54,54,0,6,0,0
157801,0,56,56,0,4,0,0
157901,0,52,52,0,8,0,0
158001,0,53,52,1,7,0,0
158101,0,49,49,0,11,0,0
158201,0,53,53,0,7,0,0
158301,0,53,53,0,7,0,0
158401,0,54,53,1,6,0,0
158501,0,55,55,0,5,0,0
158601,0,54,53,1,6,0,0
158701,0,48,48,0,12,0,0
158801,0,53,53,0,7,0,0
158901,0,51,50,1,9,0,0
159001,0,47,45,2,13,0,0
159101,0,45,41,4,15,1,0
159201,0,43,40,3,17,0,0
159301,0,47,45,2,13,0,0
159401,0,51,50,1,9,0,1
159501,0,54,52,2,6,0,0
159601,0,49,47,2,11,0,0
159701,0,48,47,1,12,0,0
159801,0,49,48,1,11,0,0
159901,0,48,47,1,12,0,0
160001,0,51,50,1,9,0,0
160101,0,53,52,1,7,0,0
160201,0,51,51,0,9,0,0
160301,0,49,48,1,11,0,0
160401,0,49,47,2,11,0,0
160501,0,49,46,3,11,0,0
160601,0,48,46,2,12,0,1
160701,0,49,48,1,11,0,0
160801,0,51,50,1,9,0,0
160901,0,48,47,1,12,0,0
161001,0,51,50,1,9,0,0
161101,0,49,48,1,11,0,0
161201,0,52,51,1,8,0,1
161301,0,49,47,2,11,0,0
161401,0,46,42,4,14,0,0
161501,0,47,43,4,13,0,0
