Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count,Chromatine Array,A in gene
901,4,143,97,46,55,0,0,"['A' 'U' 'U' 'A' 'U' 'M' 'U' 'U' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A'
 'M' 'U' 'A' 'A' 'U' 'M' 'M' 'A' 'A' 'A' 'M' 'M' 'A' 'U' 'A' 'A' 'A' 'M'
 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'U' 'U' 'U' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'U'
 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'A'
 'A' 'M' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'M'
 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A'
 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'U' 'A'
 'U' 'U' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'U']",6.0
1000,9,141,98,43,57,0,0,"['A' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A'
 'M' 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'M'
 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'A' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'A'
 'A' 'M' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M'
 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U'
 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'U' 'A'
 'U' 'U' 'A' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A']",5.0
1001,9,143,100,43,55,0,1,"['A' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A'
 'M' 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'A' 'M' 'A' 'M' 'A' 'A' 'A' 'M'
 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'A' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'A'
 'A' 'M' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'M'
 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U'
 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'U' 'A'
 'U' 'U' 'A' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A']",6.0
1101,8,135,97,38,63,0,0,"['A' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'U' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'U'
 'M' 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'U'
 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U'
 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'U' 'A'
 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'M' 'U' 'U' 'A' 'A' 'A' 'A' 'A']",5.0
1201,8,138,95,43,60,0,1,"['A' 'U' 'U' 'A' 'U' 'M' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'U' 'M'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A' 'U'
 'U' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'U' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U'
 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'M' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'M' 'U' 'A' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M'
 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A'
 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'A']",6.0
1301,8,136,94,42,62,0,1,"['A' 'A' 'U' 'A' 'A' 'M' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'U' 'U' 'A' 'A' 'U' 'U' 'U'
 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'M' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A'
 'A' 'M' 'U' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'A' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'U' 'A'
 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'U' 'A' 'A' 'U' 'A']",6.0
1401,8,134,95,39,64,0,0,"['A' 'A' 'U' 'A' 'A' 'M' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M'
 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'U'
 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'U' 'U' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'U' 'M' 'U' 'M' 'M' 'M' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'A'
 'A' 'U' 'U' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A'
 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M'
 'U' 'A' 'A' 'M' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U'
 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A'
 'U' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'U' 'A' 'U' 'U' 'M' 'U' 'A' 'M' 'U' 'A']",7.0
1501,8,131,92,39,67,0,1,"['A' 'A' 'U' 'A' 'A' 'M' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'U'
 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'U'
 'A' 'U' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'M' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'U' 'U' 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'U' 'M' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A'
 'A' 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A'
 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'M'
 'U' 'A' 'A' 'M' 'A' 'U' 'M' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'U'
 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A'
 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'M' 'M' 'U' 'A' 'M' 'U' 'A']",7.0
1601,8,139,103,36,59,1,0,"['A' 'A' 'A' 'A' 'A' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A'
 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'A' 'A' 'A' 'A' 'U' 'A' 'U'
 'A' 'A' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A'
 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'U' 'M' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A'
 'A' 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U'
 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U'
 'M' 'A' 'A' 'U' 'A' 'U' 'M' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U'
 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'U' 'A']",7.0
1701,8,138,101,37,60,0,1,"['A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A'
 'U' 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'U' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'U' 'M' 'A' 'U' 'A' 'U' 'M' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U'
 'A' 'A' 'U' 'M' 'A' 'U' 'M' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'M' 'M' 'U' 'U'
 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U'
 'U' 'A' 'U' 'M' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U'
 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'M' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'M' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'U' 'A']",7.0
1801,8,140,105,35,58,0,0,"['A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A'
 'A' 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'A' 'U' 'M' 'U' 'A' 'U' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'U' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U'
 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'A' 'U' 'U'
 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U'
 'U' 'A' 'M' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'U' 'U']",7.0
1901,8,142,102,40,56,0,1,"['A' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'M' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'U' 'M' 'M' 'M' 'M'
 'M' 'U' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'A'
 'U' 'M' 'A' 'M' 'A' 'A' 'M' 'U' 'U' 'A' 'M' 'A' 'A' 'U' 'M' 'A' 'U' 'U'
 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U'
 'M' 'A' 'M' 'M' 'A' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A'
 'A' 'A' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'M' 'A']",7.0
1999,13,150,108,42,48,0,0,"['A' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'U' 'U' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'M' 'U' 'U' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U'
 'U' 'M' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'A' 'U' 'U'
 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U'
 'M' 'A' 'U' 'M' 'A' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'M'
 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'M' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A']",7.0
2001,13,149,109,40,49,0,1,"['A' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'U' 'U' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'M' 'U' 'U' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U'
 'U' 'M' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'A' 'U' 'U'
 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U'
 'M' 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'M'
 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'M' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A']",7.0
2101,12,144,104,40,54,0,0,"['A' 'A' 'U' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'M' 'M' 'U' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'U' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'U' 'A' 'U'
 'A' 'M' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'U' 'U' 'U' 'U' 'A' 'U' 'U'
 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U'
 'M' 'A' 'U' 'U' 'U' 'U' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'U'
 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'M' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'M' 'A']",7.0
2201,12,140,97,43,58,0,0,"['A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'U' 'A'
 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'M' 'A' 'M' 'M' 'U' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'U' 'M' 'U' 'A' 'U' 'U' 'U' 'U' 'A' 'A' 'A' 'U'
 'M' 'M' 'U' 'U' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'M' 'U'
 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'M'
 'M' 'A' 'U' 'U' 'U' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'M' 'A' 'A'
 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'A'
 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'M' 'U']",7.0
