Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
45701,0,11,6,5,49,0,0
45801,0,11,6,5,49,0,0
45901,0,10,6,4,50,0,0
46001,0,10,6,4,50,0,0
46101,0,10,6,4,50,0,0
46201,0,10,6,4,50,0,0
46301,0,7,5,2,53,0,0
46401,0,7,5,2,53,0,0
46501,0,7,5,2,53,0,0
46601,0,7,5,2,53,0,0
46701,0,6,4,2,54,0,0
46801,0,7,4,3,53,1,0
46901,0,7,4,3,53,0,0
47001,0,7,4,3,53,0,0
47101,0,8,4,4,52,0,0
47201,0,7,3,4,53,0,1
47301,0,7,3,4,53,0,0
47401,0,7,3,4,53,0,0
47501,0,7,3,4,53,0,0
47601,0,8,4,4,52,0,0
47701,0,7,4,3,53,0,0
47801,0,6,3,3,54,0,0
47901,0,5,3,2,55,0,0
48001,0,5,3,2,55,0,0
48101,0,5,3,2,55,0,0
48201,0,6,3,3,54,0,0
48301,0,6,3,3,54,0,0
48401,0,7,3,4,53,0,0
48501,0,8,3,5,52,0,0
48601,0,8,3,5,52,0,0
48701,0,8,3,5,52,0,0
48801,0,7,3,4,53,0,0
48901,0,8,4,4,52,0,0
49001,0,7,3,4,53,0,0
49101,0,8,4,4,52,0,0
49201,0,6,3,3,54,0,0
49301,0,7,4,3,53,0,0
49401,0,8,4,4,52,0,0
49501,0,8,4,4,52,0,0
49601,0,9,4,5,51,0,0
49701,0,9,4,5,51,0,0
49801,0,10,5,5,50,0,0
49901,0,9,5,4,51,0,0
50001,0,9,5,4,51,0,0
50101,0,8,4,4,52,0,0
50201,0,8,4,4,52,0,0
50301,0,8,4,4,52,0,0
50401,0,8,4,4,52,0,0
50501,0,7,3,4,53,0,0
50601,0,7,3,4,53,0,0
50701,0,7,3,4,53,0,0
50801,0,8,3,5,52,0,0
50901,0,8,3,5,52,0,0
51001,0,7,2,5,53,0,0
51101,0,7,2,5,53,0,0
51201,0,8,2,6,52,0,0
51301,0,9,3,6,51,0,0
51401,0,9,3,6,51,0,0
51501,0,9,3,6,51,0,0
51601,0,9,3,6,51,0,0
51701,0,9,3,6,51,0,0
51801,0,7,2,5,53,0,0
51901,0,7,2,5,53,0,0
52001,0,7,2,5,53,0,0
52101,0,8,2,6,52,0,0
52201,0,8,2,6,52,0,0
52301,0,8,2,6,52,0,0
52401,0,9,3,6,51,1,0
52501,0,9,3,6,51,0,0
52601,0,8,3,5,52,0,0
52701,0,8,3,5,52,0,0
52801,0,8,3,5,52,0,0
52901,0,7,2,5,53,0,0
53001,0,7,2,5,53,0,0
53101,0,7,2,5,53,0,0
53201,0,7,2,5,53,0,0
53301,0,5,2,3,55,0,0
53401,0,6,2,4,54,0,0
53501,0,6,2,4,54,0,0
53601,0,5,2,3,55,0,0
53701,0,5,2,3,55,0,0
53801,0,5,2,3,55,0,0
53901,0,5,2,3,55,0,0
54001,0,5,2,3,55,0,0
54101,0,5,2,3,55,0,0
54201,0,6,3,3,54,0,0
54301,0,7,3,4,53,0,0
54401,0,6,3,3,54,0,0
54501,0,6,4,2,54,0,0
54601,0,5,4,1,55,0,0
54701,0,5,4,1,55,0,0
54801,0,5,4,1,55,0,0
54901,0,5,4,1,55,0,0
55001,0,6,4,2,54,0,0
55101,0,6,4,2,54,0,0
55201,0,7,5,2,53,0,0
55301,0,7,5,2,53,0,0
55401,0,6,4,2,54,0,0
55501,0,6,4,2,54,0,0
55601,0,6,4,2,54,0,0
55701,0,6,4,2,54,0,0
55801,0,6,4,2,54,0,0
55901,0,6,4,2,54,0,0
56001,0,5,3,2,55,0,0
56101,0,5,3,2,55,0,0
56201,0,4,2,2,56,0,0
56301,0,4,2,2,56,0,0
56401,0,4,2,2,56,0,0
56501,0,4,2,2,56,0,0
56601,0,5,2,3,55,0,0
56701,0,5,2,3,55,0,0
56801,0,6,3,3,54,0,0
56901,0,7,4,3,53,0,0
57001,0,7,5,2,53,0,0
57101,0,7,5,2,53,0,0
57201,0,8,5,3,52,0,0
57301,0,7,5,2,53,0,0
57401,0,7,5,2,53,0,0
57501,0,7,5,2,53,0,0
57601,0,9,6,3,51,0,0
57701,0,8,6,2,52,0,0
57801,0,8,6,2,52,0,0
57901,0,9,6,3,51,0,0
58001,0,9,6,3,51,0,0
58101,0,9,7,2,51,1,0
58201,0,10,8,2,50,0,0
58301,0,11,9,2,49,0,0
58401,0,12,9,3,48,0,0
58501,0,12,9,3,48,0,0
58601,0,10,8,2,50,0,0
58701,0,9,8,1,51,0,0
58801,0,9,8,1,51,0,0
58901,0,10,8,2,50,0,0
59001,0,11,8,3,49,0,0
59101,0,10,7,3,50,0,0
59201,0,11,7,4,49,0,0
59301,0,9,6,3,51,0,0
59401,0,8,5,3,52,0,0
59501,0,9,6,3,51,0,0
59601,0,9,6,3,51,0,0
59701,0,9,6,3,51,0,0
59801,0,9,6,3,51,0,0
59901,0,8,6,2,52,0,0
60001,0,8,7,1,52,0,0
60101,0,8,7,1,52,0,0
60201,0,8,7,1,52,0,0
60301,0,8,7,1,52,0,0
60401,0,8,7,1,52,0,0
60501,0,8,7,1,52,0,0
60601,0,9,7,2,51,0,0
60701,0,7,6,1,53,0,0
60801,0,7,6,1,53,0,0
60901,0,7,6,1,53,0,0
61001,0,6,6,0,54,0,0
61101,0,6,6,0,54,0,0
61201,0,6,6,0,54,0,0
61301,0,6,6,0,54,0,0
61401,0,6,6,0,54,0,0
61501,0,6,6,0,54,0,0
61601,0,6,6,0,54,0,0
61701,0,8,7,1,52,1,0
61801,0,8,7,1,52,0,0
61901,0,8,7,1,52,0,0
62001,0,8,7,1,52,0,0
62101,0,8,7,1,52,0,0
62201,0,8,7,1,52,0,0
62301,0,9,8,1,51,0,0
62401,0,9,8,1,51,0,0
62501,0,9,8,1,51,0,0
62601,0,10,9,1,50,0,0
62701,0,9,8,1,51,0,0
62801,0,11,9,2,49,0,0
62901,0,10,9,1,50,0,0
63001,0,9,9,0,51,0,0
63101,0,11,9,2,49,0,0
63201,0,12,9,3,48,0,0
63301,0,10,9,1,50,0,0
63401,0,10,9,1,50,0,0
63501,0,9,9,0,51,0,0
63601,0,9,9,0,51,0,0
63701,0,10,10,0,50,0,0
63801,0,10,10,0,50,0,0
63901,0,10,10,0,50,0,0
64001,0,10,10,0,50,0,0
64101,0,11,10,1,49,0,0
64201,0,11,10,1,49,0,0
64301,0,12,10,2,48,0,0
64401,0,12,10,2,48,0,0
64501,0,12,10,2,48,0,0
64601,0,12,10,2,48,0,0
64701,0,10,8,2,50,0,0
64801,0,10,8,2,50,0,0
64901,0,9,7,2,51,0,0
65001,0,9,7,2,51,0,0
65101,0,9,7,2,51,0,0
65201,0,9,7,2,51,0,0
65301,0,7,6,1,53,0,0
65401,0,7,6,1,53,0,0
65501,0,7,6,1,53,0,0
65601,0,6,5,1,54,0,0
65701,0,6,5,1,54,0,0
65801,0,5,5,0,55,0,0
65901,0,5,5,0,55,0,0
66001,0,6,5,1,54,0,0
66101,0,6,5,1,54,0,0
66201,0,6,5,1,54,0,0
66301,0,5,5,0,55,0,0
66401,0,5,5,0,55,0,0
66501,0,7,7,0,53,0,0
66601,0,7,7,0,53,0,0
66701,0,8,7,1,52,0,0
66801,0,7,7,0,53,0,0
66901,0,7,7,0,53,0,0
67001,0,7,7,0,53,0,0
67101,0,7,7,0,53,0,0
67201,0,7,7,0,53,0,0
67301,0,8,8,0,52,0,0
67401,0,8,8,0,52,0,0
67501,0,8,8,0,52,0,0
67601,0,9,8,1,51,0,0
67701,0,9,8,1,51,0,0
67801,0,10,10,0,50,0,0
67901,0,10,10,0,50,0,0
68001,0,10,10,0,50,0,0
68101,0,10,10,0,50,0,0
68201,0,10,10,0,50,0,0
68301,0,10,10,0,50,0,0
68401,0,11,11,0,49,0,0
68501,0,11,11,0,49,0,0
68601,0,12,12,0,48,0,0
68701,0,13,13,0,47,0,0
68801,0,13,13,0,47,0,0
68901,0,14,14,0,46,0,0
69001,0,14,14,0,46,0,0
69101,0,14,14,0,46,0,0
69201,0,15,14,1,45,0,0
69301,0,15,14,1,45,0,0
69401,0,15,14,1,45,0,0
69501,0,14,13,1,46,0,0
69601,0,13,13,0,47,0,0
69701,0,13,13,0,47,0,0
69801,0,14,13,1,46,0,0
69901,0,15,13,2,45,0,0
70001,0,12,12,0,48,0,0
70101,0,14,13,1,46,0,0
70201,0,14,13,1,46,0,0
70301,0,13,12,1,47,0,0
70401,0,12,11,1,48,0,0
70501,0,12,10,2,48,0,0
70601,0,12,10,2,48,0,0
70701,0,12,10,2,48,0,0
70801,0,11,9,2,49,0,0
70901,0,10,9,1,50,0,0
71001,0,10,9,1,50,0,0
71101,0,12,11,1,48,0,0
71201,0,12,11,1,48,0,0
71301,0,12,11,1,48,0,0
71401,0,12,11,1,48,0,0
71501,0,12,11,1,48,0,0
71601,0,13,11,2,47,0,0
71701,0,13,11,2,47,0,0
71801,0,13,11,2,47,0,0
71901,0,11,10,1,49,0,0
72001,0,11,10,1,49,0,0
72101,0,10,9,1,50,0,0
72201,0,10,9,1,50,0,0
72301,0,10,9,1,50,0,0
72401,0,10,8,2,50,0,0
72501,0,9,7,2,51,0,0
72601,0,9,7,2,51,0,0
72701,0,9,7,2,51,0,0
72801,0,9,6,3,51,0,0
72901,0,6,4,2,54,0,0
73001,0,5,3,2,55,0,0
73101,0,5,3,2,55,0,0
73201,0,6,3,3,54,0,0
73301,0,5,2,3,55,0,0
73401,0,5,2,3,55,0,0
73501,0,6,3,3,54,0,0
73601,0,6,3,3,54,0,0
73701,0,7,4,3,53,0,0
73801,0,8,4,4,52,0,0
73901,0,8,4,4,52,0,0
74001,0,6,2,4,54,0,0
74101,0,6,2,4,54,0,0
74201,0,5,1,4,55,0,0
74301,0,5,1,4,55,0,0
74401,0,6,2,4,54,0,0
74501,0,6,1,5,54,0,0
74601,0,6,1,5,54,0,0
74701,0,7,2,5,53,0,0
74801,0,7,2,5,53,0,0
74901,0,8,3,5,52,0,0
75001,0,8,3,5,52,0,0
75101,0,7,2,5,53,0,0
75201,0,7,2,5,53,0,0
75301,0,7,2,5,53,0,0
75401,0,7,2,5,53,0,0
75501,0,8,4,4,52,0,0
75601,0,8,4,4,52,0,0
75701,0,8,4,4,52,0,0
75801,0,8,4,4,52,0,0
75901,0,7,3,4,53,0,0
76001,0,7,3,4,53,0,0
76101,0,7,3,4,53,0,0
76201,0,7,3,4,53,0,0
76301,0,6,2,4,54,0,0
76401,0,7,2,5,53,0,0
76501,0,7,2,5,53,0,0
76601,0,7,2,5,53,0,0
76701,0,6,2,4,54,0,0
76801,0,6,2,4,54,0,0
76901,0,6,2,4,54,0,0
77001,0,7,3,4,53,0,0
77101,0,8,3,5,52,0,0
77201,0,8,3,5,52,0,0
77301,0,8,3,5,52,0,0
77401,0,7,2,5,53,0,0
77501,0,7,2,5,53,0,0
77601,0,8,2,6,52,0,0
77701,0,7,1,6,53,0,0
77801,0,7,1,6,53,0,0
77901,0,8,2,6,52,0,0
78001,0,8,2,6,52,0,0
78101,0,8,2,6,52,0,0
78201,0,8,1,7,52,0,0
78301,0,9,1,8,51,0,0
78401,0,10,1,9,50,0,0
78501,0,9,0,9,51,0,0
78601,0,9,0,9,51,0,0
78701,0,10,1,9,50,0,0
78801,0,9,0,9,51,0,0
78901,0,10,1,9,50,0,0
79001,0,9,1,8,51,0,0
79101,0,9,1,8,51,0,0
79201,0,8,0,8,52,0,0
79301,0,9,1,8,51,0,0
79401,0,10,2,8,50,0,0
79501,0,11,3,8,49,0,0
79601,0,11,3,8,49,0,0
79701,0,12,3,9,48,0,0
79801,0,12,3,9,48,0,0
79901,0,12,4,8,48,0,0
80001,0,12,4,8,48,0,0
80101,0,12,4,8,48,0,0
80201,0,11,3,8,49,0,0
80301,0,12,5,7,48,0,0
80401,0,11,4,7,49,0,0
80501,0,10,4,6,50,0,0
80601,0,10,4,6,50,0,0
80701,0,9,2,7,51,0,0
80801,0,9,2,7,51,0,0
80901,0,9,2,7,51,0,0
81001,0,9,2,7,51,0,0
81101,0,9,2,7,51,0,0
81201,0,9,2,7,51,0,0
81301,0,9,2,7,51,0,0
81401,0,8,1,7,52,0,0
