Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
24401,0,41,34,7,19,0,0
24501,0,40,34,6,20,0,0
24601,0,39,30,9,21,0,0
24701,0,38,26,12,22,0,1
24801,0,42,33,9,18,0,0
24901,0,36,28,8,24,0,0
25001,0,32,26,6,28,0,0
25101,0,33,25,8,27,0,0
25201,0,29,22,7,31,0,0
25301,0,35,27,8,25,0,0
25401,1,37,28,9,23,0,0
25501,0,42,30,12,18,0,0
25601,0,42,34,8,18,1,0
25701,0,36,29,7,24,0,0
25801,0,39,31,8,21,0,0
25901,0,38,30,8,22,0,0
26001,0,38,28,10,22,0,0
26101,0,36,30,6,24,0,0
26201,0,35,33,2,25,0,0
26301,0,35,33,2,25,0,0
26401,0,37,35,2,23,0,0
26501,0,37,34,3,23,0,0
26601,0,35,29,6,25,0,0
26701,0,33,25,8,27,0,0
26801,0,37,24,13,23,0,0
26901,0,32,18,14,28,0,0
27001,0,30,14,16,30,0,0
27101,0,39,15,24,21,0,0
27201,0,31,9,22,29,0,0
27301,0,41,12,29,19,0,0
27401,0,45,11,34,15,0,0
27501,0,39,11,28,21,0,0
27601,0,41,12,29,19,0,0
27701,0,38,13,25,22,0,0
27801,0,38,12,26,22,0,1
27901,0,38,12,26,22,0,0
28001,0,34,10,24,26,0,0
28101,0,34,11,23,26,0,0
28201,0,33,12,21,27,0,0
28301,0,31,12,19,29,0,0
28401,0,35,14,21,25,0,0
28501,0,39,15,24,21,0,1
28601,0,42,17,25,18,0,0
28701,0,41,16,25,19,0,0
28801,0,37,12,25,23,0,0
28901,0,40,13,27,20,0,0
29001,0,32,8,24,28,0,0
29101,0,31,9,22,29,1,0
29201,0,33,12,21,27,0,0
29301,0,36,15,21,24,0,0
29401,0,34,18,16,26,0,0
29501,0,31,18,13,29,0,0
29601,0,35,20,15,25,0,0
29701,0,45,28,17,15,0,0
29801,0,35,22,13,25,0,0
29901,0,34,16,18,26,0,1
30001,0,38,18,20,22,1,0
30101,0,36,18,18,24,0,0
30201,0,35,18,17,25,0,0
30301,0,37,14,23,23,0,0
30401,0,31,13,18,29,0,0
30501,0,37,19,18,23,0,0
30601,0,43,21,22,17,0,1
30701,0,40,20,20,20,1,0
30801,0,37,21,16,23,0,0
30901,0,38,25,13,22,0,0
31001,0,39,29,10,21,0,0
31101,0,44,31,13,16,1,0
31201,0,40,34,6,20,1,0
31301,0,38,33,5,22,0,0
