Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
18401,45,45,42,3,15,0,0
18501,46,46,44,2,14,0,0
18601,44,47,44,3,13,0,0
18701,44,44,41,3,16,0,0
18801,45,41,38,3,19,0,0
18901,45,48,43,5,12,0,0
19001,45,50,46,4,10,0,0
19101,45,50,48,2,10,0,0
19201,44,46,45,1,14,0,0
19301,43,48,47,1,12,0,0
19401,44,48,47,1,12,0,0
19501,46,49,48,1,11,0,0
19601,43,51,50,1,9,0,0
19701,44,51,48,3,9,1,0
19801,44,52,50,2,8,0,0
19901,43,54,50,4,6,0,0
20001,43,51,49,2,9,0,1
20101,41,49,47,2,11,0,0
20201,44,48,46,2,12,0,0
20301,43,49,47,2,11,0,0
20401,41,49,46,3,11,0,0
20501,46,44,41,3,16,0,0
20601,41,49,46,3,11,0,0
20701,42,45,42,3,15,0,0
20801,41,46,44,2,14,0,0
20901,43,49,47,2,11,0,0
21001,45,46,44,2,14,0,0
21101,43,47,44,3,13,0,0
21201,46,48,43,5,12,0,0
21301,43,46,41,5,14,0,0
21401,45,41,38,3,19,0,0
21501,45,45,42,3,15,0,0
21601,44,43,41,2,17,0,0
21701,44,43,41,2,17,0,0
21801,45,42,40,2,18,1,0
21901,46,44,42,2,16,0,0
22001,44,44,42,2,16,0,0
22101,44,42,41,1,18,0,0
22201,44,45,45,0,15,0,0
22301,44,48,48,0,12,0,0
22401,43,49,49,0,11,0,0
22501,44,50,48,2,10,0,0
22601,43,47,45,2,13,1,0
22701,44,48,46,2,12,0,0
22801,43,46,44,2,14,0,0
22901,44,49,45,4,11,0,0
23001,44,46,37,9,14,0,0
23101,44,43,34,9,17,0,0
23201,43,42,33,9,18,0,0
23301,44,42,32,10,18,0,1
23401,44,43,34,9,17,0,0
23501,45,45,34,11,15,0,0
23601,47,47,37,10,13,0,0
23701,43,44,32,12,16,0,0
23801,41,42,31,11,18,0,0
23901,47,44,31,13,16,0,0
24001,45,43,29,14,17,1,0
24101,46,42,26,16,18,0,0
24201,42,42,26,16,18,0,0
24301,44,40,21,19,20,0,1
24401,43,42,20,22,18,0,0
24501,44,41,21,20,19,0,0
24601,43,41,20,21,19,0,0
24701,44,44,20,24,16,0,1
24801,45,45,23,22,15,0,0
24901,47,41,21,20,19,0,0
25001,44,44,23,21,16,0,0
25101,45,46,25,21,14,0,1
25201,45,45,26,19,15,0,0
25301,46,49,30,19,11,0,0
25401,44,48,23,25,12,0,1
25501,45,51,21,30,9,0,0
25601,42,47,23,24,13,0,0
25701,44,45,20,25,15,0,0
25801,44,42,17,25,18,0,0
25901,41,43,17,26,17,0,0
26001,44,42,16,26,18,0,0
26101,42,43,15,28,17,0,1
26201,40,50,19,31,10,0,0
26301,44,49,14,35,11,0,0
26401,45,46,14,32,14,0,0
26501,48,46,17,29,14,0,0
26601,43,51,16,35,9,0,0
26701,43,49,16,33,11,0,1
26801,42,46,13,33,14,0,0
26901,44,52,14,38,8,0,1
27001,47,46,16,30,14,0,0
27101,43,44,18,26,16,0,0
27201,43,48,18,30,12,0,0
27301,45,47,16,31,13,0,1
27401,45,45,16,29,15,0,0
27501,46,46,15,31,14,0,0
27601,44,43,14,29,17,0,0
27701,45,42,15,27,18,0,0
27801,42,52,14,38,8,0,0
27901,41,52,14,38,8,0,0
28001,44,47,16,31,13,0,1
28101,44,47,18,29,13,0,0
28201,44,44,19,25,16,0,1
28301,43,45,19,26,15,0,0
28401,45,44,21,23,16,0,0
28501,44,46,23,23,14,0,0
28601,42,44,24,20,16,0,0
28701,44,45,24,21,15,0,0
28801,44,43,23,20,17,0,0
28901,43,40,23,17,20,0,0
29001,45,47,26,21,13,0,0
29101,44,40,20,20,20,0,0
29201,44,38,18,20,22,0,0
29301,44,40,21,19,20,0,0
29401,43,44,24,20,16,0,0
29501,44,40,22,18,20,0,1
29601,45,39,21,18,21,0,0
29701,44,35,21,14,25,1,0
29801,43,38,24,14,22,0,0
29901,42,42,28,14,18,0,0
30001,42,45,31,14,15,0,0
30101,43,40,29,11,20,1,0
30201,44,37,28,9,23,0,0
30301,46,44,33,11,16,0,0
30401,42,43,35,8,17,0,0
30501,45,47,37,10,13,0,1
30601,43,41,34,7,19,0,0
30701,45,45,40,5,15,0,0
30801,44,47,43,4,13,0,0
30901,43,49,47,2,11,0,1
31001,44,48,46,2,12,0,0
31101,44,47,45,2,13,0,0
31201,44,46,44,2,14,0,0
31301,44,50,48,2,10,0,0
31401,44,47,47,0,13,0,0
31501,44,49,49,0,11,0,0
31601,44,51,51,0,9,0,0
31701,43,52,52,0,8,0,0
31801,46,53,53,0,7,0,0
31901,44,53,52,1,7,0,0
32001,42,53,51,2,7,0,0
32101,45,53,51,2,7,0,0
32201,44,53,50,3,7,0,0
32301,42,53,50,3,7,0,1
32401,48,48,46,2,12,0,0
32501,45,51,48,3,9,1,0
32601,45,49,47,2,11,0,0
32701,46,49,46,3,11,0,1
32801,42,46,44,2,14,0,0
32901,45,49,47,2,11,0,0
33001,42,49,47,2,11,0,0
33101,43,50,47,3,10,0,0
33201,44,47,44,3,13,0,0
33301,45,48,45,3,12,0,0
33401,45,49,46,3,11,0,1
33501,44,50,48,2,10,0,0
33601,43,52,48,4,8,0,0
33701,44,48,46,2,12,0,0
33801,43,45,43,2,15,0,0
33901,46,45,43,2,15,0,1
34001,46,48,44,4,12,0,0
34101,45,47,45,2,13,0,0
34201,43,49,46,3,11,0,0
34301,45,50,48,2,10,0,0
34401,46,51,48,3,9,0,0
34501,41,49,48,1,11,0,0
34601,45,49,49,0,11,0,0
34701,43,50,50,0,10,0,0
34801,44,51,51,0,9,0,0
34901,42,54,52,2,6,0,0
35001,46,52,52,0,8,0,0
35101,41,54,54,0,6,0,0
35201,44,49,49,0,11,1,0
35301,43,49,49,0,11,0,0
35401,42,50,50,0,10,0,0
35501,44,55,54,1,5,0,0
35601,45,57,55,2,3,0,0
35701,44,55,53,2,5,0,0
35801,44,54,53,1,6,0,0
35901,47,57,56,1,3,0,0
36001,43,55,54,1,5,0,0
36101,44,53,52,1,7,0,0
36201,46,52,51,1,8,0,0
36301,44,49,48,1,11,0,0
36401,43,49,46,3,11,0,1
36501,43,47,44,3,13,0,0
36601,44,45,42,3,15,0,1
36701,44,48,44,4,12,1,0
36801,44,48,45,3,12,0,0
36901,44,49,46,3,11,0,0
37001,43,45,41,4,15,0,1
37101,43,48,45,3,12,0,0
37201,44,47,43,4,13,0,1
37301,42,48,44,4,12,1,0
37401,45,47,41,6,13,0,0
37501,45,43,39,4,17,0,0
37601,44,41,36,5,19,0,0
37701,44,46,42,4,14,0,0
37801,46,47,41,6,13,0,0
37901,44,44,40,4,16,0,0
38001,43,46,42,4,14,0,0
38101,45,46,42,4,14,0,0
38201,43,48,44,4,12,0,0
38301,43,47,43,4,13,0,0
38401,45,45,40,5,15,0,0
38501,44,40,38,2,20,0,0
38601,44,45,43,2,15,0,0
38701,45,43,41,2,17,0,0
38801,43,48,44,4,12,0,0
38901,45,45,43,2,15,0,0
39001,42,48,45,3,12,0,0
39101,41,45,42,3,15,0,0
39201,43,46,43,3,14,0,0
39301,45,49,46,3,11,0,0
39401,43,49,45,4,11,0,0
39501,45,49,44,5,11,0,0
39601,46,47,42,5,13,0,0
39701,43,47,42,5,13,1,0
39801,43,44,39,5,16,0,0
39901,41,45,39,6,15,0,0
40001,43,45,39,6,15,0,0
40101,45,42,34,8,18,0,0
40201,45,47,36,11,13,0,0
40301,44,42,32,10,18,0,0
40401,45,46,35,11,14,0,0
40501,44,46,34,12,14,0,0
40601,44,44,33,11,16,0,0
40701,42,41,32,9,19,0,0
40801,44,39,31,8,21,0,0
40901,42,41,32,9,19,0,0
41001,47,42,32,10,18,0,0
41101,47,37,28,9,23,0,1
41201,43,39,33,6,21,0,0
41301,44,42,33,9,18,0,1
41401,43,40,33,7,20,0,0
41501,44,44,36,8,16,0,0
41601,44,42,36,6,18,0,0
41701,45,40,33,7,20,0,0
41801,42,39,32,7,21,0,0
41901,43,42,33,9,18,0,0
42001,43,43,37,6,17,0,0
42101,45,38,34,4,22,0,0
42201,41,40,36,4,20,0,0
42301,45,42,40,2,18,0,0
42401,43,46,44,2,14,0,0
42501,42,44,42,2,16,0,0
42601,45,45,44,1,15,0,0
42701,42,46,45,1,14,0,0
42801,45,47,45,2,13,0,0
42901,43,47,43,4,13,0,0
43001,44,46,41,5,14,0,0
43101,45,44,37,7,16,0,0
43201,44,43,36,7,17,0,0
43301,45,45,38,7,15,0,0
43401,44,46,36,10,14,0,0
43501,44,46,36,10,14,0,1
43601,45,40,31,9,20,0,0
43701,43,44,35,9,16,0,1
43801,47,47,30,17,13,0,1
43901,44,45,25,20,15,0,0
44001,45,52,28,24,8,0,0
44101,42,49,21,28,11,0,0
44201,44,50,18,32,10,0,0
44301,45,48,15,33,12,0,0
44401,43,50,17,33,10,0,0
44501,43,47,19,28,13,0,0
44601,44,48,22,26,12,0,0
44701,43,46,23,23,14,0,0
44801,47,45,21,24,15,0,1
44901,46,44,17,27,16,0,1
45001,44,40,15,25,20,1,0
45101,42,44,16,28,16,0,0
45201,44,43,15,28,17,0,0
45301,42,45,14,31,15,0,0
45401,42,43,15,28,17,0,0
45501,45,49,20,29,11,0,0
45601,43,44,24,20,16,0,0
45701,44,44,24,20,16,0,0
45801,47,47,26,21,13,0,0
45901,42,43,25,18,17,1,0
46001,42,45,25,20,15,0,0
46101,44,42,21,21,18,0,0
46201,46,42,18,24,18,0,1
46301,44,43,17,26,17,0,0
46401,43,48,16,32,12,0,1
46501,44,47,15,32,13,0,0
46601,44,48,15,33,12,0,0
46701,45,46,17,29,14,0,0
46801,41,43,17,26,17,0,1
46901,43,46,20,26,14,0,0
47001,45,45,16,29,15,0,0
47101,45,46,18,28,14,0,0
47201,46,49,20,29,11,0,0
47301,45,46,14,32,14,0,0
47401,44,44,17,27,16,1,0
47501,45,42,14,28,18,0,0
47601,44,45,13,32,15,0,0
47701,44,51,15,36,9,0,0
47801,43,47,15,32,13,0,0
47901,46,47,11,36,13,0,1
48001,44,46,14,32,14,0,1
48101,45,43,14,29,17,0,0
48201,45,39,14,25,21,0,0
48301,42,44,17,27,16,0,1
48401,42,49,20,29,11,0,0
48501,42,49,19,30,11,0,0
48601,44,51,17,34,9,0,0
48701,44,48,16,32,12,0,1
48801,43,46,17,29,14,0,0
48901,42,46,17,29,14,0,1
49001,48,49,18,31,11,0,0
49101,45,45,17,28,15,0,0
49201,44,45,14,31,15,0,0
49301,45,46,13,33,14,0,1
49401,46,52,14,38,8,0,0
49501,43,47,16,31,13,0,1
49601,44,43,16,27,17,0,0
49701,43,46,17,29,14,0,0
49801,44,45,16,29,15,0,0
49901,46,46,17,29,14,0,0
50001,44,48,17,31,12,0,0
50101,48,43,16,27,17,0,0
50201,43,42,15,27,18,0,0
50301,43,44,14,30,16,0,0
50401,45,44,18,26,16,0,1
50501,43,46,17,29,14,0,1
50601,43,47,14,33,13,0,0
50701,45,46,14,32,14,0,1
50801,46,42,13,29,18,0,0
50901,42,47,15,32,13,0,0
51001,45,51,17,34,9,0,0
51101,44,44,14,30,16,0,1
51201,44,47,17,30,13,0,0
51301,45,47,21,26,13,0,0
51401,44,49,22,27,11,0,0
51501,46,47,17,30,13,0,0
51601,46,50,19,31,10,0,0
51701,45,51,21,30,9,0,0
51801,44,50,18,32,10,0,1
51901,47,52,21,31,8,0,1
52001,45,47,15,32,13,0,1
52101,44,52,17,35,8,0,0
52201,44,50,16,34,10,0,1
52301,45,54,18,36,6,0,1
52401,44,51,16,35,9,0,0
52501,43,49,17,32,11,0,1
52601,45,48,19,29,12,0,1
52701,43,48,21,27,12,1,0
52801,45,44,18,26,16,0,0
52901,43,47,19,28,13,0,0
53001,44,43,19,24,17,0,0
53101,43,42,19,23,18,0,0
53201,45,45,21,24,15,0,0
53301,45,42,22,20,18,0,1
53401,45,44,23,21,16,0,0
53501,44,46,22,24,14,0,1
53601,42,41,20,21,19,0,0
53701,45,42,23,19,18,0,0
53801,47,44,24,20,16,0,0
53901,44,48,27,21,12,0,0
54001,44,45,24,21,15,0,0
54101,46,46,22,24,14,0,0
54201,44,44,22,22,16,0,1
54301,44,44,23,21,16,0,0
54401,43,47,24,23,13,0,0
54501,44,43,24,19,17,0,0
54601,44,39,24,15,21,0,0
54701,44,41,26,15,19,0,0
54801,42,38,24,14,22,0,0
54901,45,45,29,16,15,0,0
55001,43,42,29,13,18,0,0
55101,42,43,29,14,17,0,0
55201,45,42,29,13,18,0,0
55301,44,44,27,17,16,0,0
55401,45,44,31,13,16,1,0
55501,45,45,26,19,15,0,0
55601,43,44,22,22,16,0,1
55701,44,45,23,22,15,0,0
55801,44,39,20,19,21,0,0
55901,46,40,20,20,20,0,1
56001,42,44,22,22,16,0,0
56101,45,41,22,19,19,0,0
56201,45,39,20,19,21,0,0
56301,45,44,30,14,16,0,0
56401,45,41,31,10,19,0,0
56501,42,45,29,16,15,0,0
56601,43,38,25,13,22,0,0
56701,45,37,23,14,23,0,0
56801,45,42,28,14,18,0,1
56901,41,40,25,15,20,0,0
57001,43,39,26,13,21,0,0
57101,44,46,26,20,14,0,1
57201,44,42,25,17,18,0,0
57301,42,42,27,15,18,0,0
57401,46,42,24,18,18,0,0
57501,46,42,24,18,18,0,0
57601,45,42,25,17,18,0,0
57701,41,43,23,20,17,0,0
57801,45,46,28,18,14,0,0
57901,44,44,26,18,16,0,0
58001,45,44,26,18,16,0,0
58101,43,43,23,20,17,0,0
58201,44,45,19,26,15,0,1
58301,44,47,20,27,13,0,0
58401,45,51,17,34,9,0,0
58501,45,48,16,32,12,0,0
58601,43,49,19,30,11,0,0
58701,47,51,21,30,9,0,0
58801,44,49,20,29,11,0,0
58901,43,51,20,31,9,0,0
59001,44,48,17,31,12,0,0
59101,44,49,17,32,11,0,0
59201,42,49,16,33,11,0,0
59301,43,47,20,27,13,0,0
59401,44,45,16,29,15,0,0
59501,45,47,17,30,13,0,0
59601,40,47,17,30,13,0,1
59701,42,48,17,31,12,0,1
59801,43,53,17,36,7,0,1
59901,44,45,14,31,15,0,0
60001,45,46,16,30,14,0,0
60101,42,48,18,30,12,0,0
60201,45,52,18,34,8,0,0
60301,44,49,16,33,11,0,0
60401,45,42,14,28,18,0,1
60501,45,50,16,34,10,0,0
60601,47,50,19,31,10,0,0
60701,45,52,18,34,8,0,0
60801,44,51,17,34,9,0,0
60901,44,47,13,34,13,0,1
61001,44,49,13,36,11,0,1
61101,44,51,14,37,9,0,0
61201,44,47,14,33,13,0,0
61301,43,48,15,33,12,0,1
61401,46,45,15,30,15,0,0
61501,45,47,17,30,13,0,0
61601,44,43,14,29,17,0,1
61701,45,42,14,28,18,0,0
61801,46,43,16,27,17,0,1
61901,44,48,18,30,12,0,0
62001,43,46,21,25,14,0,0
62101,45,43,23,20,17,0,1
62201,45,42,19,23,18,0,0
62301,43,41,16,25,19,0,1
62401,42,43,16,27,17,0,0
62501,42,44,19,25,16,0,0
62601,46,36,16,20,24,0,0
62701,45,37,16,21,23,0,0
62801,46,45,25,20,15,0,0
62901,41,49,27,22,11,0,1
63001,45,46,25,21,14,0,0
63101,44,45,28,17,15,0,0
63201,46,43,28,15,17,0,0
63301,45,42,31,11,18,0,0
63401,43,47,35,12,13,0,0
63501,45,47,36,11,13,0,0
63601,43,49,37,12,11,0,0
63701,43,47,38,9,13,0,0
63801,43,49,37,12,11,0,0
63901,43,46,31,15,14,0,0
64001,42,46,31,15,14,0,0
64101,44,41,25,16,19,0,0
64201,44,44,27,17,16,0,0
64301,41,47,30,17,13,0,0
64401,43,45,32,13,15,0,0
64501,44,44,34,10,16,0,1
64601,46,50,37,13,10,0,1
64701,45,46,35,11,14,0,1
64801,43,41,32,9,19,0,0
64901,45,38,29,9,22,0,0
65001,45,40,31,9,20,0,0
65101,43,37,31,6,23,0,1
65201,45,37,30,7,23,0,0
65301,43,47,35,12,13,1,0
65401,43,39,25,14,21,0,1
65501,46,37,20,17,23,0,1
65601,44,42,22,20,18,0,1
65701,45,39,18,21,21,1,0
65801,46,43,19,24,17,0,0
65901,45,46,21,25,14,0,0
66001,44,48,22,26,12,0,0
66101,41,43,18,25,17,0,0
66201,43,43,18,25,17,0,0
66301,43,48,17,31,12,0,0
66401,44,49,16,33,11,0,1
66501,43,49,16,33,11,0,0
66601,44,49,19,30,11,1,0
66701,45,52,21,31,8,0,1
66801,45,49,16,33,11,0,0
66901,44,48,15,33,12,0,0
67001,43,47,14,33,13,0,0
67101,42,48,15,33,12,0,0
67201,47,50,15,35,10,1,0
67301,45,44,14,30,16,0,0
67401,45,44,20,24,16,0,0
67501,50,42,23,19,18,0,1
67601,46,43,20,23,17,0,0
67701,45,44,21,23,16,0,1
67801,43,41,20,21,19,1,0
67901,45,44,22,22,16,0,0
68001,43,45,20,25,15,0,1
68101,43,48,17,31,12,0,0
68201,43,42,15,27,18,0,0
68301,46,36,12,24,24,0,1
68401,42,43,15,28,17,0,1
68501,46,41,17,24,19,0,0
68601,45,41,17,24,19,0,0
68701,45,45,18,27,15,0,0
68801,45,40,17,23,20,0,0
68901,47,41,17,24,19,0,0
69001,42,44,19,25,16,0,0
69101,45,45,22,23,15,0,0
69201,44,41,19,22,19,0,0
69301,46,45,19,26,15,0,0
69401,46,44,15,29,16,1,0
69501,45,50,17,33,10,0,0
69601,43,52,15,37,8,0,1
69701,43,51,13,38,9,0,0
69801,44,48,12,36,12,0,0
69901,45,46,13,33,14,0,0
70001,44,50,18,32,10,0,0
70101,42,45,18,27,15,0,0
70201,47,40,14,26,20,0,0
70301,41,43,13,30,17,0,0
70401,44,49,20,29,11,0,0
70501,45,43,16,27,17,0,0
70601,43,49,18,31,11,0,1
70701,44,46,19,27,14,0,0
70801,44,48,20,28,12,0,0
70901,44,46,20,26,14,0,1
71001,45,47,18,29,13,0,0
71101,43,45,18,27,15,0,0
71201,44,49,19,30,11,0,0
71301,41,46,18,28,14,0,1
71401,43,49,20,29,11,0,0
71501,42,47,19,28,13,0,0
71601,46,51,16,35,9,0,1
71701,44,44,14,30,16,0,0
71801,46,45,15,30,15,0,0
71901,41,42,16,26,18,0,0
72001,47,41,14,27,19,0,1
72101,44,46,17,29,14,0,1
72201,46,46,14,32,14,0,1
72301,44,43,14,29,17,0,0
72401,43,41,13,28,19,0,0
72501,46,41,14,27,19,0,0
72601,46,40,13,27,20,0,0
72701,44,43,16,27,17,0,1
72801,44,43,17,26,17,0,0
72901,43,44,16,28,16,0,0
73001,45,46,16,30,14,0,0
73101,44,51,15,36,9,0,0
73201,44,46,16,30,14,0,1
73301,43,45,17,28,15,0,0
73401,47,42,18,24,18,0,0
73501,44,39,18,21,21,0,0
73601,42,44,23,21,16,0,1
73701,45,47,26,21,13,0,0
73801,42,46,29,17,14,0,0
73901,43,44,28,16,16,0,0
74001,48,38,23,15,22,0,1
74101,44,42,25,17,18,0,0
74201,43,40,22,18,20,0,0
74301,45,43,22,21,17,0,1
74401,43,46,22,24,14,0,0
74501,43,42,22,20,18,0,0
74601,42,44,26,18,16,0,1
74701,45,42,30,12,18,0,0
74801,44,44,29,15,16,0,0
74901,45,42,24,18,18,0,0
75001,43,39,22,17,21,0,0
75101,42,42,25,17,18,0,0
75201,43,41,25,16,19,1,0
75301,42,42,25,17,18,0,1
75401,43,40,25,15,20,0,0
75501,43,40,25,15,20,0,0
75601,42,47,29,18,13,0,1
75701,43,42,26,16,18,1,0
75801,42,46,28,18,14,0,0
75901,46,41,22,19,19,1,0
76001,46,47,26,21,13,0,0
76101,43,40,23,17,20,0,0
76201,43,40,25,15,20,0,0
76301,44,43,26,17,17,0,0
76401,43,41,23,18,19,0,0
76501,46,40,26,14,20,0,0
76601,46,35,23,12,25,0,0
76701,43,47,32,15,13,0,0
76801,45,40,29,11,20,0,0
76901,42,46,34,12,14,0,0
77001,44,43,31,12,17,0,0
77101,47,43,33,10,17,0,0
77201,42,43,36,7,17,0,0
77301,45,41,34,7,19,0,0
77401,44,45,40,5,15,0,0
77501,44,48,42,6,12,0,1
77601,44,39,35,4,21,1,0
77701,46,46,43,3,14,0,0
77801,45,48,45,3,12,0,1
77901,46,45,43,2,15,0,0
78001,43,46,44,2,14,0,0
78101,45,48,47,1,12,0,0
78201,44,52,52,0,8,0,0
78301,44,54,53,1,6,0,0
78401,43,52,50,2,8,1,0
78501,43,50,50,0,10,0,0
78601,44,50,50,0,10,0,0
78701,44,51,51,0,9,0,0
78801,45,53,53,0,7,0,1
78901,45,52,52,0,8,0,0
79001,44,54,54,0,6,0,0
79101,43,53,53,0,7,0,0
79201,44,54,54,0,6,0,0
79301,45,54,53,1,6,0,0
79401,45,53,52,1,7,0,0
79501,44,56,54,2,4,0,0
79601,47,54,52,2,6,0,0
79701,45,54,52,2,6,0,0
79801,42,55,53,2,5,0,0
79901,44,57,55,2,3,0,1
80001,45,56,54,2,4,0,0
80101,44,51,49,2,9,0,0
80201,47,53,51,2,7,0,1
80301,42,53,50,3,7,0,0
80401,45,56,53,3,4,0,0
80501,42,55,53,2,5,0,0
80601,45,56,54,2,4,0,0
80701,45,55,53,2,5,0,0
80801,44,53,51,2,7,0,0
80901,44,53,51,2,7,0,0
