Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count,Chromatine Array,A in gene
1101,0,137,93,44,61,0,1,"['A' 'M' 'M' 'A' 'U' 'U' 'U' 'A' 'U' 'M' 'U' 'U' 'A' 'M' 'A' 'A' 'U' 'U'
 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U'
 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'M' 'A' 'A' 'A' 'M'
 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'M' 'M' 'U' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U'
 'M' 'U' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U'
 'M' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'M' 'A'
 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'A']",3.0
1201,0,140,94,46,58,0,0,"['A' 'M' 'M' 'A' 'U' 'U' 'U' 'A' 'U' 'M' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M'
 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'U'
 'A' 'U' 'A' 'U' 'U' 'M' 'U' 'A' 'U' 'A' 'U' 'A' 'U' 'M' 'A' 'A' 'A' 'M'
 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'M' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'M' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'U'
 'M' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U'
 'U' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'U' 'A'
 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'A']",3.0
1301,0,131,86,45,67,0,1,"['A' 'M' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'M' 'U' 'U' 'A' 'U' 'A' 'U' 'U' 'U'
 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'M' 'U'
 'U' 'U' 'A' 'U' 'U' 'M' 'U' 'A' 'U' 'A' 'U' 'A' 'U' 'M' 'A' 'U' 'A' 'U'
 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U' 'A' 'M'
 'U' 'M' 'U' 'U' 'A' 'M' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'U' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'U'
 'M' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'A' 'M' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A'
 'U' 'A' 'A' 'U' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'U' 'M'
 'A' 'A' 'A' 'A' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'A']",3.0
1401,0,127,80,47,71,0,0,"['A' 'M' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'M' 'U' 'U' 'A' 'M' 'A' 'U' 'U' 'U'
 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'M' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'M' 'U'
 'A' 'U' 'U' 'U' 'U' 'M' 'U' 'A' 'U' 'U' 'M' 'A' 'M' 'M' 'A' 'U' 'A' 'U'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'M' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'U'
 'M' 'U' 'U' 'U' 'U' 'M' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A'
 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'M' 'U' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A'
 'M' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'A' 'M' 'U' 'U' 'U' 'A' 'U' 'A' 'A' 'A'
 'U' 'A' 'A' 'U' 'A' 'U' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'M'
 'A' 'A' 'U' 'U' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'A']",1.0
1501,0,127,82,45,71,0,0,"['A' 'M' 'U' 'A' 'U' 'A' 'M' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U'
 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'M' 'U' 'U' 'U' 'A' 'A' 'U' 'U' 'M' 'U'
 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'M' 'A' 'M' 'M' 'U' 'U' 'A' 'U'
 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'M' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'A' 'U'
 'M' 'U' 'U' 'U' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A'
 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'U' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'A'
 'M' 'A' 'U' 'M' 'A' 'U' 'M' 'U' 'A' 'U' 'U' 'U' 'U' 'A' 'M' 'A' 'U' 'A'
 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'M'
 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'U']",2.0
1601,0,130,85,45,68,0,0,"['A' 'M' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U'
 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'M' 'U' 'A' 'A' 'U' 'U' 'M' 'U'
 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'M' 'A' 'M' 'M' 'U' 'U' 'U' 'U'
 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'U' 'M' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'U'
 'M' 'A' 'U' 'U' 'M' 'A' 'U' 'U' 'A' 'M' 'U' 'U' 'A' 'A' 'U' 'M' 'A' 'A'
 'U' 'A' 'U' 'A' 'A' 'A' 'M' 'U' 'M' 'U' 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'A'
 'M' 'A' 'U' 'U' 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'M' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'M'
 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'U' 'A' 'A']",2.0
1701,0,135,88,47,63,0,0,"['A' 'M' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'M'
 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'U' 'U' 'U' 'A'
 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'U' 'A' 'M' 'M' 'M' 'U' 'U' 'U'
 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'A' 'A' 'U' 'M' 'U' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'U' 'U' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'M'
 'M' 'A' 'U' 'U' 'M' 'U' 'U' 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'M' 'M' 'A' 'U'
 'U' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'A'
 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'A' 'U' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M'
 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'U' 'A' 'A']",4.0
1801,0,141,95,46,57,0,0,"['A' 'M' 'A' 'U' 'M' 'A' 'U' 'A' 'A' 'M' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'M'
 'A' 'A' 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'M' 'A' 'U' 'U' 'U' 'U' 'U' 'A'
 'A' 'U' 'A' 'M' 'U' 'M' 'A' 'U' 'A' 'U' 'U' 'A' 'M' 'M' 'M' 'U' 'A' 'U'
 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'U' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U' 'A' 'A' 'M'
 'A' 'A' 'A' 'U' 'M' 'M' 'U' 'A' 'A' 'U' 'U' 'U' 'A' 'U' 'M' 'A' 'A' 'A'
 'U' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'A'
 'U' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'U'
 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'M' 'U' 'A' 'U']",4.0
1901,0,146,91,55,52,0,0,"['A' 'M' 'A' 'U' 'M' 'A' 'U' 'A' 'A' 'M' 'M' 'A' 'M' 'A' 'A' 'A' 'U' 'M'
 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'U' 'U' 'U' 'U' 'A'
 'A' 'U' 'U' 'M' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'M' 'U' 'U' 'A' 'U'
 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'U' 'A' 'A' 'M'
 'A' 'A' 'A' 'U' 'M' 'M' 'U' 'U' 'A' 'M' 'U' 'U' 'A' 'U' 'M' 'A' 'A' 'A'
 'U' 'A' 'U' 'A' 'A' 'A' 'M' 'A' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'M' 'A'
 'M' 'A' 'U' 'M' 'A' 'A' 'U' 'M' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'U' 'A' 'A'
 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'M'
 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'M' 'M' 'U' 'A']",3.0
2001,1,145,89,56,53,0,0,"['A' 'M' 'U' 'U' 'M' 'A' 'U' 'A' 'A' 'U' 'M' 'A' 'M' 'U' 'A' 'A' 'A' 'M'
 'U' 'A' 'M' 'A' 'U' 'A' 'A' 'U' 'A' 'M' 'U' 'A' 'M' 'A' 'U' 'U' 'U' 'A'
 'A' 'U' 'U' 'M' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'M' 'M' 'A' 'U' 'A' 'U'
 'A' 'A' 'U' 'A' 'A' 'M' 'A' 'M' 'A' 'A' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'U' 'A' 'M' 'U'
 'A' 'A' 'A' 'M' 'M' 'M' 'U' 'U' 'A' 'U' 'A' 'U' 'A' 'U' 'M' 'A' 'A' 'A'
 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'M' 'A'
 'M' 'A' 'U' 'M' 'A' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'U' 'M' 'M' 'A' 'U'
 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'U' 'U'
 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'M' 'U' 'A']",4.0
2101,0,143,82,61,55,0,0,"['A' 'M' 'U' 'U' 'M' 'A' 'M' 'A' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'A' 'U'
 'U' 'A' 'U' 'A' 'M' 'U' 'A' 'U' 'U' 'M' 'U' 'A' 'M' 'A' 'U' 'U' 'U' 'A'
 'A' 'M' 'U' 'M' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'M' 'M' 'A' 'U' 'A' 'U'
 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'M' 'U' 'U' 'U' 'M' 'A'
 'A' 'A' 'U' 'M' 'M' 'M' 'U' 'U' 'A' 'A' 'U' 'U' 'A' 'U' 'U' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'A'
 'M' 'A' 'U' 'M' 'U' 'A' 'U' 'M' 'A' 'M' 'U' 'A' 'A' 'M' 'M' 'M' 'A' 'A'
 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'A' 'M' 'U'
 'U' 'A' 'U' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'A']",3.0
2201,0,142,80,62,56,0,0,"['A' 'U' 'M' 'U' 'M' 'A' 'M' 'A' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'A' 'A'
 'U' 'A' 'M' 'A' 'M' 'U' 'A' 'U' 'U' 'M' 'U' 'A' 'M' 'A' 'U' 'A' 'U' 'A'
 'A' 'M' 'A' 'M' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'M' 'M' 'A' 'M' 'A' 'A'
 'A' 'U' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'A' 'U' 'U' 'A' 'M' 'U' 'M' 'U' 'A' 'A' 'M' 'A'
 'U' 'U' 'M' 'U' 'U' 'M' 'M' 'A' 'A' 'A' 'U' 'U' 'A' 'A' 'U' 'A' 'A' 'A'
 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'M' 'U' 'M' 'A'
 'M' 'A' 'U' 'M' 'U' 'A' 'U' 'U' 'A' 'M' 'A' 'A' 'A' 'M' 'M' 'U' 'A' 'A'
 'U' 'A' 'U' 'A' 'U' 'A' 'U' 'U' 'A' 'M' 'U' 'A' 'A' 'U' 'A' 'U' 'M' 'U'
 'M' 'A' 'U' 'M' 'A' 'A' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'U']",3.0
2301,0,146,78,68,52,1,0,"['A' 'M' 'U' 'U' 'U' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'A' 'A' 'A'
 'U' 'U' 'M' 'A' 'M' 'U' 'A' 'A' 'U' 'M' 'U' 'A' 'M' 'A' 'U' 'A' 'U' 'U'
 'A' 'M' 'A' 'M' 'U' 'M' 'U' 'U' 'A' 'U' 'A' 'A' 'M' 'M' 'A' 'U' 'U' 'A'
 'U' 'M' 'M' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'A' 'A' 'M' 'M' 'A' 'M' 'U' 'M' 'U' 'A' 'A' 'M' 'A'
 'A' 'A' 'M' 'U' 'M' 'U' 'M' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'A'
 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'M' 'U' 'A' 'A' 'A' 'A' 'M' 'M' 'M' 'A'
 'M' 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'A' 'U' 'A' 'A' 'U' 'M' 'M' 'M' 'U' 'U'
 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'U' 'U' 'M' 'U' 'A' 'A' 'M' 'A' 'A' 'M' 'A'
 'M' 'A' 'A' 'M' 'U' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'U' 'A' 'U' 'M' 'M' 'A']",3.0
2401,0,148,74,74,50,0,0,"['A' 'M' 'U' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'M' 'A' 'A' 'M' 'A' 'A'
 'U' 'U' 'M' 'A' 'M' 'U' 'U' 'A' 'M' 'M' 'U' 'U' 'M' 'A' 'U' 'A' 'U' 'M'
 'A' 'M' 'A' 'U' 'U' 'M' 'U' 'U' 'A' 'M' 'A' 'A' 'U' 'M' 'A' 'M' 'U' 'A'
 'M' 'M' 'M' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'A' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'A' 'M' 'M' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'M' 'A'
 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'A' 'U' 'A'
 'A' 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'M' 'U' 'A' 'A' 'A' 'A' 'M' 'M' 'M' 'A'
 'U' 'U' 'A' 'M' 'U' 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'M' 'M' 'M' 'U' 'U' 'A'
 'U' 'A' 'A' 'A' 'U' 'A' 'M' 'U' 'U' 'M' 'U' 'A' 'U' 'M' 'U' 'U' 'M' 'U'
 'M' 'A' 'A' 'M' 'A' 'A' 'U' 'U' 'A' 'A' 'A' 'A' 'A' 'U' 'U' 'M' 'M' 'A']",3.0
2501,0,144,76,68,54,0,1,"['A' 'M' 'U' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'A' 'M' 'U' 'A' 'M' 'A' 'A'
 'U' 'U' 'M' 'A' 'M' 'U' 'A' 'A' 'M' 'M' 'U' 'U' 'M' 'A' 'A' 'A' 'U' 'M'
 'A' 'M' 'A' 'M' 'U' 'U' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M' 'A' 'U' 'U' 'A'
 'M' 'M' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'A' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'U' 'M'
 'M' 'M' 'M' 'M' 'M' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'U' 'A'
 'A' 'U' 'M' 'U' 'U' 'M' 'M' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'U' 'U' 'U' 'A'
 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'M' 'M' 'U' 'A'
 'U' 'U' 'A' 'M' 'U' 'A' 'M' 'U' 'U' 'U' 'A' 'A' 'M' 'M' 'M' 'U' 'U' 'A'
 'M' 'A' 'U' 'A' 'U' 'A' 'M' 'U' 'A' 'M' 'U' 'A' 'U' 'M' 'U' 'M' 'U' 'U'
 'M' 'A' 'A' 'M' 'A' 'A' 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'M' 'A']",5.0
2601,0,135,64,71,63,0,0,"['A' 'M' 'A' 'U' 'M' 'A' 'U' 'A' 'U' 'A' 'A' 'U' 'M' 'U' 'A' 'U' 'U' 'U'
 'A' 'U' 'M' 'U' 'M' 'U' 'A' 'U' 'U' 'A' 'U' 'U' 'M' 'A' 'A' 'A' 'U' 'M'
 'A' 'M' 'A' 'U' 'U' 'U' 'A' 'U' 'A' 'M' 'A' 'A' 'U' 'M' 'A' 'U' 'U' 'M'
 'M' 'M' 'U' 'U' 'U' 'M' 'A' 'M' 'A' 'U' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'U' 'M' 'U' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M' 'M'
 'M' 'M' 'M' 'M' 'U' 'U' 'A' 'U' 'M' 'A' 'M' 'A' 'U' 'A' 'A' 'A' 'M' 'A'
 'A' 'A' 'M' 'U' 'U' 'M' 'M' 'U' 'A' 'M' 'U' 'A' 'A' 'U' 'U' 'U' 'M' 'A'
 'A' 'U' 'A' 'A' 'A' 'A' 'A' 'A' 'M' 'U' 'A' 'A' 'A' 'A' 'M' 'M' 'U' 'A'
 'M' 'U' 'A' 'M' 'U' 'A' 'M' 'U' 'U' 'M' 'A' 'A' 'M' 'M' 'U' 'U' 'U' 'U'
 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'M' 'A' 'M' 'U' 'A' 'U' 'M' 'U' 'M' 'M' 'U'
 'M' 'A' 'A' 'M' 'A' 'U' 'A' 'U' 'A' 'U' 'U' 'M' 'A' 'A' 'M' 'M' 'M' 'A']",5.0
