Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
540001,0,44,2,42,16,0,0
541001,0,43,7,36,17,0,1
542001,0,40,13,27,20,0,0
543001,0,36,20,16,24,0,0
544001,0,35,15,20,25,0,0
545001,0,37,6,31,23,0,0
546001,0,34,20,14,26,0,0
547001,0,47,7,40,13,0,0
548001,0,45,1,44,15,0,0
549001,0,44,4,40,16,0,0
550001,0,37,16,21,23,1,0
551001,0,43,21,22,17,0,1
552001,0,36,14,22,24,0,0
553001,0,29,11,18,31,0,0
554001,0,39,10,29,21,0,0
555001,0,32,24,8,28,0,0
556001,0,34,16,18,26,0,1
557001,0,34,12,22,26,0,0
558001,0,30,10,20,30,0,1
559001,0,34,14,20,26,0,0
560001,0,35,24,11,25,0,1
561001,0,41,35,6,19,0,0
562001,0,39,36,3,21,0,0
563001,0,42,35,7,18,0,0
564001,0,41,24,17,19,1,0
565001,0,35,16,19,25,0,0
566001,0,27,11,16,33,0,0
567001,0,35,25,10,25,0,0
568001,0,44,34,10,16,0,0
569001,0,32,13,19,28,1,1
570001,0,34,12,22,26,0,0
571001,0,34,18,16,26,0,0
572001,0,36,21,15,24,0,0
573001,0,39,18,21,21,0,1
574001,0,38,26,12,22,0,0
575001,0,36,8,28,24,0,0
576001,0,41,6,35,19,0,0
577001,0,41,9,32,19,0,0
578001,0,41,7,34,19,0,0
579001,0,39,6,33,21,0,0
580001,0,39,14,25,21,0,0
581001,0,41,4,37,19,0,0
582001,0,41,10,31,19,0,0
583001,0,39,18,21,21,0,0
584001,0,40,12,28,20,0,0
585001,0,40,8,32,20,0,0
586001,0,32,12,20,28,0,0
587001,0,37,29,8,23,0,0
588001,0,35,29,6,25,0,1
589001,0,38,25,13,22,0,0
590001,0,27,15,12,33,0,0
591001,0,35,6,29,25,0,0
592001,0,41,5,36,19,0,0
593001,0,42,3,39,18,0,0
594001,0,42,3,39,18,0,0
595001,0,49,6,43,11,0,0
596001,0,40,1,39,20,0,0
597001,0,36,12,24,24,0,0
598001,0,36,21,15,24,0,0
599001,0,34,14,20,26,0,0
600001,0,38,9,29,22,0,0
601001,0,33,17,16,27,0,1
602001,0,41,11,30,19,0,1
603001,0,32,14,18,28,0,0
604001,0,33,14,19,27,0,0
605001,0,36,3,33,24,0,1
606001,0,33,11,22,27,0,1
607001,0,32,21,11,28,0,0
608001,0,36,27,9,24,0,0
609001,0,42,35,7,18,0,0
610001,0,35,24,11,25,0,1
611001,0,36,25,11,24,0,1
612001,0,38,28,10,22,0,0
613001,0,36,25,11,24,0,1
614001,0,36,23,13,24,0,0
615001,0,34,14,20,26,0,0
616001,0,36,31,5,24,0,0
617001,0,36,23,13,24,0,0
618001,0,41,11,30,19,0,0
619001,0,40,15,25,20,0,1
620001,0,34,27,7,26,0,0
621001,0,41,39,2,19,0,1
622001,0,42,38,4,18,0,0
623001,0,37,22,15,23,0,0
624001,0,34,27,7,26,0,0
625001,0,40,29,11,20,0,0
626001,0,39,34,5,21,0,0
627001,0,40,29,11,20,0,0
628001,0,45,40,5,15,1,0
629001,0,41,36,5,19,1,0
630001,0,36,29,7,24,0,0
631001,0,37,25,12,23,0,0
632001,0,30,14,16,30,0,0
633001,0,42,28,14,18,0,0
634001,0,30,17,13,30,0,0
635001,0,37,11,26,23,0,0
636001,0,37,10,27,23,0,0
637001,0,31,11,20,29,0,0
638001,0,26,15,11,34,0,0
639001,0,42,32,10,18,0,0
640001,0,45,40,5,15,0,0
641001,0,43,39,4,17,0,0
642001,0,36,21,15,24,0,0
643001,0,38,19,19,22,0,0
644001,0,32,14,18,28,0,0
645001,0,40,3,37,20,0,0
646001,0,30,9,21,30,0,0
647001,0,44,6,38,16,0,0
648001,0,33,13,20,27,0,0
649001,0,29,13,16,31,0,0
650001,0,32,27,5,28,0,0
651001,0,37,30,7,23,0,0
652001,0,43,35,8,17,0,0
653001,0,35,32,3,25,0,0
654001,0,36,23,13,24,1,0
655001,0,37,30,7,23,0,0
656001,0,37,25,12,23,0,0
657001,0,42,14,28,18,0,0
658001,0,38,5,33,22,0,0
659001,0,36,9,27,24,0,0
660001,0,38,33,5,22,1,0
661001,0,37,15,22,23,0,0
662001,0,40,23,17,20,0,1
663001,0,36,23,13,24,0,0
664001,0,39,14,25,21,0,0
665001,0,43,22,21,17,0,0
666001,0,37,28,9,23,0,1
667001,0,36,30,6,24,0,0
668001,0,36,26,10,24,0,0
669001,0,34,7,27,26,0,0
670001,0,38,24,14,22,0,0
671001,0,32,23,9,28,0,0
672001,0,36,18,18,24,0,0
673001,0,40,6,34,20,0,0
674001,0,36,11,25,24,0,1
675001,0,47,42,5,13,0,1
676001,0,36,14,22,24,0,0
677001,0,32,21,11,28,0,0
678001,0,40,32,8,20,0,0
679001,0,35,23,12,25,0,0
680001,0,31,14,17,29,0,0
681001,0,37,12,25,23,0,0
682001,0,35,16,19,25,0,0
683001,0,33,12,21,27,0,0
684001,0,34,16,18,26,0,0
685001,0,34,13,21,26,0,0
686001,0,40,21,19,20,1,0
687001,0,36,31,5,24,0,0
688001,0,38,33,5,22,0,0
689001,0,33,19,14,27,0,1
690001,0,36,18,18,24,0,0
691001,0,34,12,22,26,1,0
692001,0,36,27,9,24,0,0
693001,0,32,24,8,28,0,0
694001,0,41,26,15,19,0,0
695001,0,32,20,12,28,0,0
696001,0,37,13,24,23,0,0
697001,0,32,17,15,28,0,0
698001,0,36,5,31,24,0,0
699001,0,36,4,32,24,1,1
700001,0,36,7,29,24,0,0
701001,0,30,7,23,30,0,0
702001,0,33,12,21,27,1,0
703001,0,35,13,22,25,0,0
704001,0,37,25,12,23,0,1
705001,0,41,14,27,19,0,0
706001,0,39,12,27,21,1,0
707001,0,44,11,33,16,0,1
708001,0,36,1,35,24,0,0
709001,0,40,8,32,20,0,1
710001,0,40,2,38,20,0,0
711001,0,42,10,32,18,0,1
712001,0,35,10,25,25,0,0
713001,0,31,13,18,29,0,0
714001,0,40,32,8,20,0,1
715001,0,40,14,26,20,0,0
716001,0,43,39,4,17,0,0
717001,0,38,31,7,22,1,0
718001,0,39,8,31,21,0,0
719001,0,43,5,38,17,0,0
720001,0,38,16,22,22,0,0
721001,0,33,31,2,27,0,0
722001,0,41,32,9,19,0,0
723001,0,38,32,6,22,0,1
724001,0,35,19,16,25,1,1
725001,0,30,22,8,30,0,1
726001,0,35,26,9,25,0,0
727001,0,36,17,19,24,0,0
728001,0,39,35,4,21,0,0
729001,0,37,15,22,23,0,0
730001,0,35,29,6,25,0,0
731001,0,40,29,11,20,0,1
732001,0,36,21,15,24,0,0
733001,0,39,25,14,21,1,0
734001,0,35,13,22,25,0,0
735001,0,26,11,15,34,0,0
736001,0,39,8,31,21,0,0
737001,0,28,3,25,32,0,0
738001,0,46,10,36,14,0,0
739001,0,31,7,24,29,0,0
740001,0,36,11,25,24,0,0
741001,0,40,37,3,20,0,0
742001,0,35,16,19,25,1,0
743001,0,48,7,41,12,0,1
744001,0,47,0,47,13,0,0
745001,0,45,1,44,15,0,0
746001,0,41,5,36,19,0,1
747001,0,33,15,18,27,0,0
748001,0,32,16,16,28,0,0
749001,0,40,10,30,20,0,0
750001,0,40,4,36,20,0,1
751001,0,30,12,18,30,0,1
752001,0,36,4,32,24,0,0
753001,0,43,2,41,17,0,0
754001,0,33,7,26,27,0,0
755001,0,35,11,24,25,0,0
756001,0,38,17,21,22,0,0
757001,0,43,23,20,17,0,0
758001,0,40,24,16,20,0,0
759001,0,34,14,20,26,0,0
760001,0,34,18,16,26,0,0
761001,0,36,22,14,24,0,0
762001,0,29,12,17,31,0,0
763001,0,41,18,23,19,0,1
764001,0,46,9,37,14,0,0
765001,0,39,5,34,21,0,0
766001,0,33,16,17,27,0,0
767001,0,26,19,7,34,0,1
768001,0,38,30,8,22,0,0
769001,0,33,18,15,27,0,0
770001,0,41,9,32,19,0,0
771001,0,39,29,10,21,0,0
772001,0,36,19,17,24,0,0
773001,0,36,10,26,24,0,0
774001,0,35,20,15,25,0,1
775001,0,40,18,22,20,1,0
776001,0,30,10,20,30,0,1
777001,0,42,6,36,18,0,0
778001,0,36,15,21,24,0,0
779001,0,36,24,12,24,0,0
