F,Average_M_A_ratio
0.1,0.16463434358319634
0.1,0.16226440061005934
0.1,0.16468116378618863
0.11513953993264472,0.17520890878696738
0.11513953993264472,0.17477822570633492
0.11513953993264472,0.17031755494764841
0.13257113655901093,0.17442307594864717
0.13257113655901093,0.17432025985164076
0.13257113655901093,0.17072713397510775
0.15264179671752334,0.17331932907097203
0.15264179671752334,0.165759941117263
0.15264179671752334,0.16665303155146402
0.1757510624854792,0.17780899425954416
0.1757510624854792,0.1796838658413418
0.1757510624854792,0.17436994256066599
0.20235896477251572,0.20013287940953475
0.20235896477251572,0.18835326385092252
0.20235896477251572,0.18712646495002877
0.2329951810515372,0.1814305901954807
0.2329951810515372,0.1795442713455477
0.2329951810515372,0.186516761124053
0.2682695795279726,0.19900953393598667
0.2682695795279726,0.19514341724081322
0.2682695795279726,0.19664270640132317
0.3088843596477481,0.20587073936232397
0.3088843596477481,0.19246500351072496
0.3088843596477481,0.19639028042052512
0.35564803062231287,0.22994764962001765
0.35564803062231287,0.22006916951515085
0.35564803062231287,0.2179378135404177
0.40949150623804254,0.24159012488672227
0.40949150623804254,0.23720664113506537
0.40949150623804254,0.24324428080385813
0.47148663634573934,0.2315424089154903
0.47148663634573934,0.23651889161733936
0.47148663634573934,0.2349074062717166
0.5428675439323859,0.2923377374520148
0.5428675439323859,0.2893974686275842
0.5428675439323859,0.28042721916935853
0.6250551925273973,0.3003735796968153
0.6250551925273973,0.3101910864112197
0.6250551925273973,0.30890764034615253
0.7196856730011519,0.3520885091917026
0.7196856730011519,0.34819195478841036
0.7196856730011519,0.36228667609686394
0.8286427728546845,0.4135131235000505
0.8286427728546845,0.4027110516808545
0.8286427728546845,0.4325209293419141
0.9540954763499939,0.5817294743323851
0.9540954763499939,0.5442416010248354
0.9540954763499939,0.5587026472214294
1.0985411419875584,0.6726934920519301
1.0985411419875584,0.6643816784614053
1.0985411419875584,0.6639846975434183
1.2648552168552958,0.7623952014865829
1.2648552168552958,0.7327381694048632
1.2648552168552958,0.7473747160673249
1.4563484775012436,0.8929949551541616
1.4563484775012436,0.8844583840164764
1.4563484775012436,0.885767551458321
1.6768329368110082,0.9238537366195623
1.6768329368110082,0.9247524652711064
1.6768329368110082,0.9237465614919314
1.9306977288832496,0.9414553067238283
1.9306977288832496,0.9461988170336533
1.9306977288832496,0.9475926273936777
2.2229964825261943,0.9597740720602633
2.2229964825261943,0.95901084457114
2.2229964825261943,0.9618023449290501
2.5595479226995357,0.9767889677901966
2.5595479226995357,0.975953139923058
2.5595479226995357,0.9746015972889716
2.9470517025518097,0.9801925852995053
2.9470517025518097,0.9807691465100756
2.9470517025518097,0.9815986214318103
3.393221771895328,0.9860478935374487
3.393221771895328,0.9867122084627894
3.393221771895328,0.9863510569241271
3.906939937054617,0.991262917608614
3.906939937054617,0.9904112351326128
3.906939937054617,0.9909050956130045
4.498432668969446,0.9940007833256252
4.498432668969446,0.9945629769094257
4.498432668969446,0.9943788507911436
5.17947467923121,0.9944681337848988
5.17947467923121,0.9947440682877423
5.17947467923121,0.9948864653169899
5.963623316594643,0.9968754459045722
5.963623316594643,0.9967507310360953
5.963623316594643,0.9966498469103013
6.8664884500430015,0.9967771419164833
6.8664884500430015,0.9965750806896922
6.8664884500430015,0.9965997171729539
7.906043210907698,0.9982949724714506
7.906043210907698,0.9978385719622701
7.906043210907698,0.9978590907583492
9.102981779915218,0.9974845673851533
9.102981779915218,0.9980421838340154
9.102981779915218,0.9980720920847153
10.481131341546853,0.9992678354686108
10.481131341546853,0.9987127204860125
10.481131341546853,0.9987690478556015
12.067926406393289,0.9987610001358405
12.067926406393289,0.9990238845777591
12.067926406393289,0.9990078324393057
13.894954943731374,0.999318943722648
13.894954943731374,0.9993309759412198
13.894954943731374,0.9992342567234158
15.998587196060573,0.9994507041267486
15.998587196060573,0.9996029223748393
15.998587196060573,0.9996576270150539
18.420699693267164,0.9996800682363152
18.420699693267164,0.9996864095583786
18.420699693267164,0.999708767999289
21.209508879201906,0.9997110798527373
21.209508879201906,0.9997712649644166
21.209508879201906,0.9997815678132527
24.420530945486497,0.9997428739440654
24.420530945486497,0.9996878137366766
24.420530945486497,0.9997336365725126
28.11768697974231,0.9999150527136075
28.11768697974231,0.9999288826061354
28.11768697974231,0.9998251634946512
32.374575428176435,0.9999853333333333
32.374575428176435,0.9999686056886812
32.374575428176435,0.9999790704591207
37.27593720314938,0.9999632768361582
37.27593720314938,0.9999499039548023
37.27593720314938,0.9999632128060265
42.91934260128778,0.9998911186440678
42.91934260128778,0.9998928776368156
42.91934260128778,0.9999285850912104
49.417133613238335,1.0
49.417133613238335,1.0
49.417133613238335,1.0
56.89866029018293,1.0
56.89866029018293,1.0
56.89866029018293,0.9999849990259108
65.51285568595509,1.0
65.51285568595509,0.9999916666666667
65.51285568595509,0.9999944444444445
75.43120063354615,1.0
75.43120063354615,0.999992536528346
75.43120063354615,0.9999950243522306
86.85113737513521,0.9999922807017544
86.85113737513521,0.9999961403508772
86.85113737513521,0.9999974269005848
100.0,1.0
100.0,1.0
100.0,1.0
