F,Average_M_A_ratio
4.0,0.5801038425963994
4.075502989062824,0.5624286851219092
4.152431153465004,0.5931297886679064
4.230811394456054,0.6088746058731656
4.310671121066677,0.6271977559525788
4.392038259693509,0.615192399214348
4.474941263864796,0.61648560374983
4.5594091241903865,0.6163285957835274
4.645471378499559,0.6411704153589249
4.733158122170188,0.6349717149058554
4.822500018652898,0.6267391647155762
4.913528310193852,0.6230897861185518
5.006274828759963,0.6535830634620362
5.100772007170303,0.6567157605243119
5.197052890437638,0.6602215336097373
5.295151147324047,0.6920200923599051
5.395101082114649,0.6385958897397688
5.496937646613583,0.6443650085843453
5.600696452366406,0.6364534258507778
5.70641378311321,0.6776401126498396
5.814126607476798,0.6978566061858358
5.9238725918903485,0.709494133874415
6.035690113769113,0.6563336006897769
6.149618274930739,0.6887363526699476
6.265696915268901,0.6647034618491969
6.38396662668503,0.7150827540286102
6.50446876728304,0.7057677445960124
6.627245475831953,0.7338415823865624
6.752339686501553,0.7018035503591561
6.879795143876152,0.7033548655565196
7.009656418251789,0.7121839981052357
7.141968921222146,0.7082894181677122
7.276778921558664,0.7335744829573053
7.414133561390423,0.7200305860884546
7.554080872689417,0.7452927721876831
7.696669794067009,0.7171116803448947
7.841950187887413,0.733892953833217
7.989972857704231,0.7544575756265053
8.140789566026108,0.7586603175593155
8.294453052417714,0.7632987755364435
8.451017051942415,0.7397879027768799
8.610536313953052,0.7716102206473712
8.773066621237415,0.7831967779357581
8.938664809525097,0.7733985416456788
9.107388787362552,0.7830685502799791
9.279297556363332,0.7883012586691985
9.454451231840533,0.7804136091444469
9.6329110638287,0.7737966371648032
9.814739458502553,0.7678273608492198
10.0,0.7777111521674832
