F,Average_M_A_ratio
0.1,0.19058965416430604
0.10187099609687164,0.1876844324944495
0.10377699845768838,0.18173559939043732
0.10571866204828227,0.1853579293572905
0.10769665408887057,0.18170815417302863
0.10971165428333468,0.18602567815971968
0.1117643550527892,0.1828141022713546
0.11385546177352064,0.1902265770017648
0.1159856930193784,0.1921402671114701
0.1181557808087005,0.18749262944499587
0.12036647085585951,0.19150554002991965
0.12261852282751479,0.19480079419156565
0.12491271060365926,0.18212159957515034
0.12724982254355025,0.18706278147244781
0.12963066175661617,0.18142081981753086
0.13205604637843135,0.19109374076706484
0.1345268098518548,0.19194741632782425
0.13704380121342896,0.1909621900914624
0.13960788538513674,0.1892115761448518
0.1422199434716177,0.19385536615020832
0.14488087306294473,0.18592837843633114
0.14759158854306598,0.1897901147265204
0.1503530214040176,0.18576636323441015
0.15316612056601536,0.18599784703881525
0.15603185270353523,0.18821425857509305
0.15895120257749487,0.18824215002461525
0.16192517337365034,0.19555668129549134
0.164954787047324,0.19443741565500683
0.16804108467458237,0.1948433053793262
0.17118512680998457,0.18477506870939148
0.1743879938510241,0.19296226481843665
0.17765078640938953,0.18991907984762485
0.180974625689171,0.19754152677012254
0.18436065387214345,0.1933522734108035
0.1878100345102583,0.1917597119858467
0.19132395292547852,0.19237622439285681
0.19490361661709477,0.19610063798841015
0.1985502556766623,0.18751075779700757
0.2022651232107013,0.19839625430318475
0.20604949577130616,0.19294587445600908
0.209904673794811,0.19572065483866355
0.21383198204866308,0.2024054076226123
0.21783277008665683,0.19839846673822373
0.22190841271268558,0.20427762024934465
0.22606031045316974,0.18640478624987739
0.23028989003832448,0.20304411449229864
0.23459860489243153,0.201020516448307
0.23898793563328424,0.19369215968466927
0.24345939058097713,0.19725541268530702
0.24801450627621469,0.20676222718078083
0.25265484800831817,0.20457800210938024
0.25738201035311076,0.19704629968929124
0.26219761772086725,0.20595567918322158
0.2671033249145151,0.1968039840176375
0.2721008176982801,0.1926689647542114
