Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
13901,0,42,12,30,18,0,1
14001,0,42,12,30,18,0,0
14101,0,37,13,24,23,0,0
14201,0,39,19,20,21,0,0
14301,0,40,26,14,20,0,0
14401,0,44,31,13,16,0,1
14501,0,42,27,15,18,0,1
14601,0,40,22,18,20,0,0
14701,0,40,22,18,20,1,0
14801,0,39,26,13,21,0,0
14901,0,35,24,11,25,0,1
15001,0,31,21,10,29,1,0
15101,0,28,18,10,32,0,0
15201,0,27,17,10,33,0,0
15301,0,31,18,13,29,0,0
15401,0,32,15,17,28,0,0
15501,0,26,13,13,34,0,0
15601,0,33,18,15,27,1,0
15701,0,31,19,12,29,0,0
15801,0,35,22,13,25,0,0
15901,0,33,21,12,27,0,0
16001,0,39,30,9,21,0,0
16101,0,37,28,9,23,0,0
16201,0,43,38,5,17,0,0
16301,0,41,37,4,19,0,0
16401,0,38,32,6,22,0,1
16501,0,41,31,10,19,0,0
16601,0,40,34,6,20,0,0
16701,0,36,30,6,24,0,1
16801,0,31,26,5,29,0,0
16901,0,34,29,5,26,0,0
17001,0,33,27,6,27,0,1
17101,0,37,29,8,23,0,0
17201,0,33,27,6,27,0,0
17301,0,37,30,7,23,1,0
17401,0,37,27,10,23,0,0
17501,0,37,27,10,23,1,0
17601,0,34,22,12,26,0,1
17701,0,40,27,13,20,0,0
17801,0,40,25,15,20,0,1
17901,0,44,28,16,16,0,0
18001,0,32,21,11,28,0,0
18101,0,30,25,5,30,0,0
18201,0,33,28,5,27,0,0
18301,0,39,33,6,21,0,1
18401,0,37,32,5,23,0,0
18501,0,33,31,2,27,0,0
18601,0,29,26,3,31,0,0
18701,0,33,28,5,27,0,0
18801,0,34,27,7,26,0,0
18901,0,38,31,7,22,0,0
19001,0,38,30,8,22,0,0
19101,0,32,25,7,28,0,0
19201,0,40,28,12,20,0,0
19301,0,45,33,12,15,0,0
19401,0,39,27,12,21,0,0
19501,0,37,29,8,23,0,0
19601,0,35,26,9,25,1,0
19701,0,36,23,13,24,0,0
19801,0,32,24,8,28,1,0
19901,0,27,17,10,33,0,0
20001,0,31,15,16,29,0,0
20101,0,30,18,12,30,0,0
20201,0,36,23,13,24,0,0
20301,0,38,23,15,22,0,0
20401,0,41,25,16,19,0,0
20501,0,36,28,8,24,0,0
20601,0,36,26,10,24,0,0
20701,0,36,23,13,24,0,0
20801,0,32,21,11,28,1,0
20901,0,35,23,12,25,0,0
21001,0,35,27,8,25,0,0
21101,0,33,28,5,27,0,0
21201,0,35,32,3,25,0,0
21301,0,35,29,6,25,0,0
21401,0,36,28,8,24,0,0
21501,0,37,26,11,23,0,0
21601,0,41,33,8,19,0,0
21701,0,38,30,8,22,0,0
21801,0,41,33,8,19,0,1
21901,0,37,29,8,23,0,0
22001,0,37,31,6,23,0,0
22101,0,37,28,9,23,0,1
22201,0,36,27,9,24,0,0
22301,0,33,25,8,27,1,0
22401,0,32,25,7,28,0,1
22501,0,35,26,9,25,0,0
22601,0,36,26,10,24,0,0
22701,0,36,24,12,24,0,1
22801,0,39,25,14,21,0,0
22901,0,37,19,18,23,0,0
23001,0,35,21,14,25,1,0
23101,0,34,20,14,26,0,1
23201,0,33,19,14,27,0,1
23301,0,34,16,18,26,0,0
23401,0,33,20,13,27,0,1
23501,0,35,23,12,25,0,0
23601,0,38,22,16,22,0,0
23701,0,43,24,19,17,0,1
23801,0,38,22,16,22,0,0
23901,0,44,25,19,16,0,0
24001,0,34,14,20,26,0,0
24101,0,36,15,21,24,0,0
24201,0,34,15,19,26,0,0
24301,0,38,20,18,22,0,0
24401,0,33,13,20,27,0,0
24501,0,36,15,21,24,0,1
24601,0,36,13,23,24,0,0
24701,0,32,10,22,28,0,0
24801,0,37,14,23,23,0,0
24901,0,35,16,19,25,0,0
25001,0,34,14,20,26,0,1
25101,0,35,17,18,25,0,1
25201,0,38,22,16,22,0,1
25301,0,31,14,17,29,0,0
25401,0,31,15,16,29,0,0
25501,0,34,20,14,26,0,0
25601,0,39,23,16,21,1,0
25701,0,32,17,15,28,0,0
25801,0,36,17,19,24,1,0
25901,0,35,19,16,25,0,0
26001,0,29,15,14,31,1,0
26101,0,33,20,13,27,0,1
26201,0,26,16,10,34,0,0
26301,0,35,16,19,25,0,0
26401,0,30,11,19,30,0,0
26501,0,37,14,23,23,0,0
26601,0,30,13,17,30,0,0
26701,0,28,10,18,32,0,0
26801,0,32,9,23,28,0,0
26901,0,40,10,30,20,0,0
27001,0,38,8,30,22,0,0
27101,0,35,8,27,25,0,0
27201,0,39,9,30,21,0,0
27301,0,45,12,33,15,0,0
27401,0,38,13,25,22,0,0
27501,0,31,9,22,29,0,0
27601,0,33,14,19,27,0,0
27701,0,31,15,16,29,0,1
27801,0,30,14,16,30,0,0
27901,0,35,16,19,25,1,0
28001,0,37,15,22,23,0,0
28101,0,33,13,20,27,0,0
28201,0,38,8,30,22,0,0
28301,0,39,10,29,21,0,1
28401,0,33,8,25,27,0,0
28501,0,37,11,26,23,0,0
28601,0,42,11,31,18,0,0
28701,0,36,11,25,24,0,0
28801,0,37,10,27,23,0,0
28901,0,35,10,25,25,0,0
29001,0,30,10,20,30,0,0
29101,0,27,9,18,33,0,0
29201,0,34,7,27,26,0,1
29301,0,32,5,27,28,0,0
29401,0,38,6,32,22,0,0
29501,0,37,7,30,23,0,0
29601,0,42,11,31,18,0,0
29701,0,38,11,27,22,1,0
29801,0,36,9,27,24,0,0
29901,0,30,10,20,30,0,0
30001,0,36,12,24,24,0,0
30101,0,36,18,18,24,0,0
30201,0,35,15,20,25,0,0
30301,0,35,14,21,25,0,0
30401,0,35,20,15,25,0,0
30501,0,36,17,19,24,0,1
30601,0,39,19,20,21,0,0
30701,0,43,24,19,17,1,0
30801,0,49,28,21,11,0,1
30901,0,43,23,20,17,0,1
31001,0,45,26,19,15,0,0
31101,0,39,21,18,21,0,0
31201,0,41,24,17,19,0,0
31301,0,41,25,16,19,0,1
31401,0,38,23,15,22,0,0
31501,0,40,25,15,20,0,0
31601,0,37,24,13,23,0,0
31701,0,38,28,10,22,0,0
31801,0,36,28,8,24,0,0
31901,0,43,32,11,17,0,0
32001,0,36,28,8,24,0,0
32101,0,38,28,10,22,0,0
32201,0,41,26,15,19,0,0
32301,0,42,27,15,18,0,0
32401,0,40,23,17,20,1,0
32501,0,33,16,17,27,0,0
32601,0,37,16,21,23,0,1
32701,0,38,19,19,22,0,1
32801,0,34,15,19,26,0,0
32901,0,40,17,23,20,0,0
33001,0,38,14,24,22,1,0
33101,0,33,5,28,27,1,0
33201,0,36,8,28,24,1,0
33301,0,35,11,24,25,0,0
33401,0,43,13,30,17,0,0
33501,0,30,12,18,30,0,0
33601,0,33,15,18,27,0,1
33701,0,31,20,11,29,0,0
33801,0,29,16,13,31,0,1
33901,0,37,24,13,23,0,0
34001,0,37,20,17,23,0,0
34101,0,37,24,13,23,0,1
34201,0,39,24,15,21,0,0
34301,0,36,19,17,24,1,0
34401,0,32,17,15,28,0,1
34501,0,28,17,11,32,0,0
34601,0,32,18,14,28,0,0
34701,0,30,14,16,30,0,0
34801,0,28,17,11,32,1,0
34901,0,32,15,17,28,0,0
35001,0,33,13,20,27,0,0
35101,0,34,11,23,26,0,0
35201,0,30,7,23,30,0,0
35301,0,31,10,21,29,0,0
35401,0,32,15,17,28,0,0
35501,0,33,16,17,27,0,0
35601,0,26,12,14,34,0,0
35701,0,27,14,13,33,0,0
35801,0,27,14,13,33,0,0
35901,0,27,11,16,33,0,0
36001,0,33,12,21,27,0,0
36101,0,29,10,19,31,1,0
36201,0,31,11,20,29,0,1
36301,0,33,9,24,27,0,1
36401,0,35,9,26,25,0,0
36501,0,35,9,26,25,0,0
36601,0,34,9,25,26,0,0
36701,0,32,6,26,28,0,0
36801,0,32,6,26,28,0,0
36901,0,30,7,23,30,0,0
37001,0,34,12,22,26,0,0
37101,0,37,13,24,23,1,0
37201,0,34,13,21,26,1,0
37301,0,35,12,23,25,1,0
37401,0,31,13,18,29,0,1
37501,0,33,18,15,27,0,0
37601,0,35,22,13,25,0,0
37701,0,35,21,14,25,1,0
37801,0,39,25,14,21,0,0
37901,0,33,21,12,27,0,1
38001,0,39,29,10,21,0,0
38101,0,34,26,8,26,0,0
38201,0,35,27,8,25,0,0
38301,0,38,32,6,22,0,0
38401,0,40,34,6,20,0,0
38501,0,43,36,7,17,0,0
38601,0,37,29,8,23,0,0
38701,0,33,24,9,27,0,0
38801,0,37,26,11,23,0,0
38901,0,38,27,11,22,0,0
39001,0,34,23,11,26,0,0
39101,0,35,22,13,25,0,0
39201,0,38,21,17,22,0,0
39301,0,35,13,22,25,0,0
39401,0,41,15,26,19,0,0
39501,0,35,15,20,25,1,0
39601,0,38,18,20,22,0,0
39701,0,35,11,24,25,0,0
39801,0,37,13,24,23,0,0
39901,0,33,9,24,27,0,0
40001,0,36,11,25,24,0,0
40101,0,39,16,23,21,0,0
40201,0,35,16,19,25,0,0
40301,0,38,21,17,22,0,0
40401,0,36,17,19,24,0,0
40501,0,32,13,19,28,0,0
40601,0,29,12,17,31,0,0
40701,0,35,14,21,25,0,0
40801,0,33,14,19,27,0,1
40901,0,29,13,16,31,0,0
41001,0,35,18,17,25,0,0
41101,0,33,18,15,27,0,1
41201,0,31,17,14,29,0,0
41301,0,33,11,22,27,0,0
41401,0,38,12,26,22,0,0
41501,0,32,9,23,28,0,0
41601,0,33,8,25,27,0,0
41701,0,39,14,25,21,0,0
41801,0,35,11,24,25,0,0
41901,0,37,10,27,23,0,1
42001,0,43,12,31,17,0,0
42101,0,32,11,21,28,0,0
42201,0,37,10,27,23,0,0
42301,0,39,10,29,21,0,1
42401,0,40,7,33,20,0,0
42501,0,41,12,29,19,0,0
42601,0,44,12,32,16,0,1
42701,0,47,16,31,13,0,0
42801,0,38,12,26,22,0,0
42901,0,44,15,29,16,0,0
43001,0,36,9,27,24,0,0
43101,0,33,6,27,27,0,0
43201,0,32,5,27,28,0,1
43301,0,37,7,30,23,0,0
43401,0,38,9,29,22,0,0
43501,0,40,9,31,20,0,0
43601,0,36,6,30,24,0,0
43701,0,37,7,30,23,1,0
43801,0,32,6,26,28,0,0
43901,0,28,6,22,32,0,0
44001,0,37,5,32,23,0,0
44101,0,39,6,33,21,0,1
44201,0,32,5,27,28,0,0
44301,0,36,8,28,24,0,0
44401,0,36,9,27,24,0,0
44501,0,34,9,25,26,0,0
44601,0,35,11,24,25,0,0
44701,0,36,11,25,24,0,0
44801,0,40,13,27,20,0,0
44901,0,39,17,22,21,0,0
45001,0,34,19,15,26,0,0
45101,0,39,24,15,21,0,0
45201,0,34,17,17,26,0,1
45301,0,29,12,17,31,0,0
45401,0,31,16,15,29,0,1
45501,0,32,17,15,28,0,0
45601,0,31,15,16,29,0,0
45701,0,26,15,11,34,0,0
45801,0,32,20,12,28,0,0
45901,0,38,27,11,22,0,0
46001,0,33,23,10,27,0,0
46101,0,37,24,13,23,0,0
46201,0,31,22,9,29,0,0
46301,0,33,23,10,27,0,0
46401,0,32,24,8,28,0,0
46501,0,36,25,11,24,0,0
46601,0,35,22,13,25,0,0
46701,0,33,20,13,27,0,0
46801,0,37,24,13,23,1,0
46901,0,32,18,14,28,0,1
47001,0,30,16,14,30,0,0
47101,0,30,16,14,30,0,0
47201,0,28,15,13,32,0,1
47301,0,35,21,14,25,1,0
47401,0,37,18,19,23,0,0
47501,0,31,12,19,29,0,0
47601,0,34,11,23,26,0,0
47701,0,38,14,24,22,0,0
47801,0,29,7,22,31,0,0
47901,0,37,12,25,23,0,0
48001,0,35,8,27,25,0,0
48101,0,28,5,23,32,0,0
48201,0,34,10,24,26,0,0
48301,0,31,7,24,29,1,0
48401,0,33,8,25,27,0,0
48501,0,36,10,26,24,1,0
48601,0,39,13,26,21,0,0
48701,0,37,13,24,23,0,0
48801,0,37,15,22,23,1,0
48901,0,37,16,21,23,0,0
49001,0,31,19,12,29,0,0
49101,0,34,22,12,26,0,0
49201,0,33,19,14,27,0,0
49301,0,34,18,16,26,0,0
49401,0,30,16,14,30,0,0
49501,0,28,12,16,32,0,1
49601,0,36,14,22,24,0,0
49701,0,39,10,29,21,0,0
49801,0,40,11,29,20,0,0
49901,0,31,9,22,29,0,1
