Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
16001,0,44,39,5,16,0,0
16101,0,44,40,4,16,0,0
16201,0,42,38,4,18,0,0
16301,0,44,40,4,16,0,0
16401,0,45,43,2,15,0,0
16501,0,43,40,3,17,0,0
16601,0,43,40,3,17,0,0
16701,0,42,38,4,18,0,0
16801,0,44,41,3,16,0,0
16901,0,41,39,2,19,0,0
17001,0,40,37,3,20,0,0
17101,0,41,38,3,19,0,0
17201,0,42,38,4,18,0,0
17301,0,41,37,4,19,0,1
17401,0,44,41,3,16,0,0
17501,0,49,45,4,11,0,0
17601,0,43,38,5,17,0,1
17701,0,46,41,5,14,0,0
17801,0,42,39,3,18,0,0
17901,0,44,40,4,16,0,0
18001,0,48,45,3,12,0,0
18101,0,50,47,3,10,0,0
18201,0,52,49,3,8,0,0
18301,0,47,45,2,13,0,0
18401,0,46,44,2,14,0,0
18501,0,46,44,2,14,0,0
18601,0,47,42,5,13,0,0
18701,0,43,38,5,17,0,0
18801,0,48,41,7,12,0,0
18901,0,48,43,5,12,0,0
19001,0,45,39,6,15,0,0
19101,0,49,40,9,11,0,0
19201,0,50,45,5,10,0,0
19301,0,48,42,6,12,0,0
19401,0,50,45,5,10,0,1
19501,0,47,44,3,13,0,0
19601,0,49,47,2,11,0,0
19701,0,52,51,1,8,0,0
19801,0,53,52,1,7,0,0
19901,0,50,48,2,10,0,0
20001,0,50,48,2,10,0,0
20101,0,51,48,3,9,0,0
20201,0,48,46,2,12,0,0
20301,0,45,43,2,15,0,0
20401,0,45,40,5,15,1,0
20501,0,46,41,5,14,0,0
20601,0,45,38,7,15,0,0
20701,0,45,40,5,15,0,0
20801,0,42,38,4,18,0,1
20901,0,40,38,2,20,0,0
21001,0,42,41,1,18,0,0
21101,0,38,38,0,22,0,0
21201,0,42,41,1,18,0,0
21301,0,44,43,1,16,0,0
21401,0,44,43,1,16,0,0
21501,0,44,42,2,16,0,0
21601,0,45,42,3,15,0,1
21701,0,40,38,2,20,0,0
21801,0,40,36,4,20,0,0
21901,0,37,34,3,23,0,0
22001,0,36,31,5,24,0,0
22101,0,42,33,9,18,0,0
22201,0,43,29,14,17,0,0
22301,0,42,28,14,18,0,0
22401,0,37,23,14,23,0,0
22501,0,35,22,13,25,0,0
22601,0,44,27,17,16,0,0
22701,0,44,25,19,16,0,0
22801,0,46,26,20,14,0,0
22901,0,43,18,25,17,0,1
23001,0,40,15,25,20,1,0
23101,0,47,17,30,13,0,1
23201,0,50,16,34,10,0,0
23301,0,47,13,34,13,0,0
23401,0,50,13,37,10,0,0
23501,0,46,15,31,14,0,0
23601,0,47,15,32,13,0,1
23701,0,48,16,32,12,0,0
23801,0,53,20,33,7,0,0
23901,0,51,19,32,9,0,0
24001,0,47,15,32,13,1,0
24101,0,48,14,34,12,0,0
24201,0,47,17,30,13,0,0
24301,0,44,17,27,16,0,1
24401,0,42,18,24,18,0,0
24501,0,49,22,27,11,0,0
24601,0,46,22,24,14,0,0
24701,0,47,25,22,13,0,0
24801,0,45,23,22,15,0,0
24901,0,48,26,22,12,0,0
25001,0,48,30,18,12,0,0
25101,0,49,29,20,11,0,0
25201,0,43,21,22,17,0,0
25301,0,44,20,24,16,0,0
25401,0,49,21,28,11,0,0
25501,0,46,20,26,14,0,0
25601,0,44,24,20,16,0,0
25701,0,44,26,18,16,0,1
25801,0,48,26,22,12,0,0
25901,0,46,23,23,14,0,0
26001,0,47,23,24,13,0,0
26101,0,45,23,22,15,0,0
26201,0,44,21,23,16,0,0
26301,0,43,20,23,17,0,0
26401,0,39,20,19,21,0,0
26501,0,43,24,19,17,0,1
26601,0,47,23,24,13,0,0
26701,0,41,19,22,19,0,0
26801,0,45,19,26,15,0,0
26901,0,45,18,27,15,0,0
27001,0,44,20,24,16,0,0
27101,0,44,22,22,16,0,0
27201,0,42,23,19,18,0,0
27301,0,43,23,20,17,0,0
27401,0,44,24,20,16,0,0
27501,0,40,24,16,20,0,1
27601,0,37,22,15,23,0,0
27701,0,36,20,16,24,0,1
27801,0,41,22,19,19,0,0
27901,0,43,22,21,17,0,0
28001,0,42,26,16,18,0,0
28101,0,44,26,18,16,0,0
28201,0,43,28,15,17,0,1
28301,0,42,28,14,18,0,1
28401,0,42,31,11,18,0,1
28501,0,45,36,9,15,0,0
28601,0,44,36,8,16,0,0
28701,0,43,35,8,17,0,1
28801,0,47,37,10,13,0,0
28901,0,49,38,11,11,0,0
29001,0,51,39,12,9,0,1
29101,0,48,36,12,12,0,1
29201,0,48,38,10,12,0,1
29301,0,46,40,6,14,0,1
29401,0,43,34,9,17,0,0
29501,0,43,33,10,17,1,0
29601,0,46,34,12,14,0,1
29701,0,48,33,15,12,0,0
29801,0,42,27,15,18,0,0
29901,0,48,28,20,12,0,0
30001,0,51,27,24,9,0,1
30101,0,46,25,21,14,0,0
30201,0,43,24,19,17,0,0
30301,0,41,25,16,19,0,1
30401,0,43,24,19,17,0,1
30501,0,47,26,21,13,0,1
30601,0,44,25,19,16,0,0
30701,0,50,28,22,10,0,0
30801,0,46,28,18,14,0,0
30901,0,41,24,17,19,0,1
31001,0,42,25,17,18,0,1
31101,0,46,25,21,14,0,0
31201,0,42,24,18,18,0,0
31301,0,44,21,23,16,0,0
31401,0,47,22,25,13,0,0
31501,0,43,20,23,17,0,0
31601,0,46,24,22,14,0,0
31701,0,45,20,25,15,0,0
31801,0,44,18,26,16,0,0
31901,0,42,15,27,18,0,0
32001,0,42,14,28,18,0,0
32101,0,43,14,29,17,0,0
32201,0,45,17,28,15,0,0
32301,0,46,21,25,14,0,0
32401,0,46,26,20,14,0,0
32501,0,43,24,19,17,0,0
32601,0,43,28,15,17,0,0
32701,0,43,26,17,17,0,0
32801,0,43,26,17,17,0,0
32901,0,46,28,18,14,0,0
33001,0,44,26,18,16,0,1
33101,0,40,25,15,20,0,0
33201,0,41,20,21,19,0,0
33301,0,40,20,20,20,0,0
33401,0,37,23,14,23,0,0
33501,0,41,23,18,19,0,0
33601,0,39,20,19,21,0,0
33701,0,39,19,20,21,0,1
33801,0,37,21,16,23,0,0
33901,0,35,21,14,25,0,0
34001,0,30,19,11,30,0,0
34101,0,34,26,8,26,0,0
34201,0,36,29,7,24,0,0
34301,0,36,29,7,24,0,0
34401,0,39,31,8,21,0,0
34501,0,46,36,10,14,0,0
34601,0,43,35,8,17,0,0
34701,0,42,33,9,18,0,0
34801,0,44,33,11,16,0,1
34901,0,41,34,7,19,1,0
35001,0,44,35,9,16,0,0
35101,0,40,33,7,20,0,0
35201,0,39,35,4,21,0,0
35301,0,40,35,5,20,0,0
35401,0,44,38,6,16,0,0
35501,0,41,33,8,19,0,1
35601,0,40,27,13,20,0,1
35701,0,43,29,14,17,0,0
35801,0,47,27,20,13,0,1
35901,0,42,23,19,18,0,0
36001,0,39,20,19,21,0,0
36101,0,40,17,23,20,1,0
36201,0,41,16,25,19,0,0
36301,0,44,19,25,16,0,0
36401,0,41,16,25,19,0,0
36501,0,47,15,32,13,0,0
36601,0,43,16,27,17,0,1
36701,0,45,16,29,15,0,1
36801,0,46,18,28,14,0,0
36901,0,47,18,29,13,0,0
37001,0,47,17,30,13,0,1
37101,0,48,17,31,12,0,0
37201,0,44,15,29,16,0,0
37301,0,45,17,28,15,0,0
37401,0,46,19,27,14,0,0
37501,0,47,21,26,13,0,1
37601,0,44,18,26,16,0,0
37701,0,40,20,20,20,0,0
37801,0,45,26,19,15,0,0
37901,0,41,27,14,19,0,0
38001,0,41,26,15,19,0,0
38101,0,45,25,20,15,0,1
38201,0,43,25,18,17,0,0
38301,0,45,28,17,15,0,0
38401,0,45,26,19,15,0,0
38501,0,41,22,19,19,0,0
38601,0,42,20,22,18,0,0
38701,0,44,22,22,16,0,1
38801,0,46,26,20,14,0,0
38901,0,39,26,13,21,0,0
39001,0,40,28,12,20,0,1
39101,0,38,27,11,22,0,0
39201,0,44,29,15,16,0,0
39301,0,41,28,13,19,0,0
39401,0,40,25,15,20,0,0
39501,0,45,27,18,15,0,0
39601,0,42,27,15,18,0,0
39701,0,39,25,14,21,0,1
39801,0,47,26,21,13,0,0
39901,0,46,24,22,14,1,0
40001,0,44,21,23,16,0,0
40101,0,45,20,25,15,0,1
40201,0,43,15,28,17,0,1
40301,0,42,15,27,18,0,0
40401,0,36,15,21,24,0,0
40501,0,36,20,16,24,0,1
40601,0,38,24,14,22,0,0
40701,0,42,27,15,18,0,0
40801,0,40,27,13,20,0,1
40901,0,33,24,9,27,0,0
41001,0,35,24,11,25,0,0
41101,0,45,29,16,15,0,0
41201,0,49,27,22,11,0,1
41301,0,45,24,21,15,0,0
41401,0,46,28,18,14,0,0
41501,0,42,25,17,18,0,0
41601,0,45,24,21,15,0,0
41701,0,41,20,21,19,0,0
41801,0,48,26,22,12,0,0
41901,0,44,24,20,16,0,0
42001,0,46,26,20,14,0,0
42101,0,49,34,15,11,0,0
42201,0,49,35,14,11,0,0
42301,0,45,34,11,15,0,0
42401,0,46,37,9,14,0,0
42501,0,44,41,3,16,0,0
42601,0,41,38,3,19,0,0
42701,0,41,39,2,19,0,0
42801,0,44,42,2,16,0,0
42901,0,48,45,3,12,0,0
43001,0,51,48,3,9,0,0
43101,0,51,49,2,9,0,0
43201,0,45,44,1,15,0,0
43301,0,48,47,1,12,0,0
43401,0,46,44,2,14,0,0
43501,0,45,44,1,15,0,0
43601,0,45,44,1,15,0,0
43701,0,46,45,1,14,0,0
43801,0,44,43,1,16,0,0
43901,0,48,46,2,12,1,0
44001,0,46,44,2,14,0,0
44101,0,45,43,2,15,0,0
44201,0,44,41,3,16,0,0
44301,0,47,44,3,13,1,0
44401,0,48,44,4,12,0,1
44501,0,51,46,5,9,0,0
44601,0,45,40,5,15,0,0
44701,0,44,39,5,16,0,0
44801,0,43,39,4,17,0,0
44901,0,46,42,4,14,0,0
45001,0,47,41,6,13,0,0
45101,0,48,44,4,12,0,0
45201,0,48,44,4,12,0,0
45301,0,51,47,4,9,0,0
45401,0,52,50,2,8,0,0
45501,0,51,50,1,9,0,1
45601,0,51,49,2,9,0,0
45701,0,49,47,2,11,0,0
45801,0,49,46,3,11,0,0
45901,0,47,44,3,13,0,0
46001,0,44,42,2,16,0,0
46101,0,51,49,2,9,0,0
46201,0,46,44,2,14,0,0
46301,0,47,45,2,13,0,0
46401,0,49,47,2,11,0,0
46501,0,49,47,2,11,0,0
46601,0,48,46,2,12,0,0
46701,0,52,49,3,8,0,0
46801,0,51,48,3,9,0,0
46901,0,50,48,2,10,0,0
47001,0,46,45,1,14,0,0
47101,0,46,44,2,14,0,0
47201,0,44,40,4,16,0,1
47301,0,48,46,2,12,0,0
47401,0,47,46,1,13,0,0
47501,0,50,44,6,10,0,0
47601,0,49,45,4,11,0,0
47701,0,51,47,4,9,0,0
47801,0,51,46,5,9,0,0
47901,0,47,42,5,13,0,1
48001,0,51,44,7,9,0,0
48101,0,53,46,7,7,0,0
48201,0,49,44,5,11,0,0
48301,0,53,46,7,7,0,0
48401,0,50,44,6,10,0,1
48501,0,49,43,6,11,0,0
48601,0,48,41,7,12,0,0
48701,0,49,41,8,11,0,0
48801,0,48,39,9,12,0,0
48901,0,45,38,7,15,0,0
49001,0,48,39,9,12,1,0
49101,0,49,42,7,11,0,0
49201,0,50,42,8,10,0,1
49301,0,46,40,6,14,0,0
49401,0,48,40,8,12,0,0
49501,0,47,39,8,13,0,0
49601,0,43,36,7,17,0,0
49701,0,45,38,7,15,0,0
49801,0,43,36,7,17,0,0
49901,0,43,38,5,17,0,0
50001,0,45,40,5,15,0,0
50101,0,45,39,6,15,1,0
50201,0,46,41,5,14,0,0
50301,0,42,36,6,18,0,0
50401,0,44,38,6,16,0,0
50501,0,45,39,6,15,0,0
50601,0,47,42,5,13,0,0
50701,0,48,45,3,12,0,0
50801,0,48,45,3,12,0,0
50901,0,48,47,1,12,0,0
51001,0,49,47,2,11,0,0
51101,0,50,47,3,10,0,0
51201,0,50,46,4,10,0,0
51301,0,49,45,4,11,1,0
51401,0,51,45,6,9,0,0
51501,0,48,41,7,12,0,0
51601,0,43,40,3,17,0,0
51701,0,40,37,3,20,0,0
51801,0,43,37,6,17,0,0
51901,0,43,35,8,17,0,0
52001,0,41,32,9,19,0,0
52101,0,39,30,9,21,0,0
52201,0,40,32,8,20,0,0
52301,0,46,31,15,14,0,0
52401,0,44,27,17,16,0,0
52501,0,45,30,15,15,0,0
52601,0,40,29,11,20,0,0
52701,0,43,30,13,17,0,0
52801,0,37,26,11,23,0,0
52901,0,39,27,12,21,0,0
53001,0,40,27,13,20,0,1
53101,0,36,25,11,24,0,1
53201,0,39,25,14,21,0,0
53301,0,40,27,13,20,0,0
53401,0,39,30,9,21,0,0
53501,0,38,28,10,22,0,0
53601,0,39,27,12,21,0,0
53701,0,33,22,11,27,0,0
53801,0,39,24,15,21,0,0
53901,0,42,28,14,18,0,0
54001,0,41,26,15,19,0,0
54101,0,40,23,17,20,0,0
54201,0,42,26,16,18,0,0
54301,0,40,27,13,20,0,0
54401,0,39,27,12,21,0,1
54501,0,39,31,8,21,0,0
54601,0,41,31,10,19,0,0
54701,0,43,37,6,17,0,0
54801,0,41,38,3,19,0,0
54901,0,44,42,2,16,0,0
55001,0,45,44,1,15,0,0
55101,0,50,47,3,10,0,0
55201,0,48,45,3,12,0,0
55301,0,46,42,4,14,0,0
55401,0,46,41,5,14,0,1
55501,0,44,40,4,16,0,0
55601,0,41,35,6,19,0,0
55701,0,44,37,7,16,0,0
55801,0,42,34,8,18,0,0
55901,0,43,35,8,17,0,1
56001,0,50,40,10,10,0,0
56101,0,50,36,14,10,0,1
56201,0,46,30,16,14,0,1
56301,0,41,23,18,19,0,0
56401,0,41,24,17,19,0,1
56501,0,44,27,17,16,0,0
56601,0,45,27,18,15,0,0
56701,0,45,24,21,15,0,1
56801,0,42,25,17,18,0,1
56901,0,47,28,19,13,0,1
57001,0,50,30,20,10,0,0
57101,0,47,24,23,13,0,1
57201,0,49,25,24,11,0,0
57301,0,41,20,21,19,0,0
57401,0,47,22,25,13,0,0
57501,0,49,24,25,11,0,0
57601,0,48,21,27,12,0,0
57701,0,50,21,29,10,0,0
57801,0,46,22,24,14,0,0
57901,0,47,24,23,13,0,0
58001,0,46,21,25,14,0,1
58101,0,49,22,27,11,0,0
58201,0,43,19,24,17,0,0
58301,0,45,22,23,15,0,0
58401,0,39,17,22,21,0,0
58501,0,46,20,26,14,0,0
58601,0,44,19,25,16,0,0
58701,0,45,20,25,15,0,0
58801,0,45,19,26,15,0,0
58901,0,39,16,23,21,0,0
59001,0,48,17,31,12,0,1
59101,0,44,14,30,16,0,0
59201,0,48,18,30,12,1,0
59301,0,47,19,28,13,0,0
59401,0,47,17,30,13,0,0
59501,0,46,21,25,14,0,0
59601,0,44,21,23,16,0,0
59701,0,45,23,22,15,0,0
59801,0,44,20,24,16,0,0
59901,0,43,18,25,17,0,0
60001,0,43,18,25,17,0,1
60101,0,40,18,22,20,0,0
60201,0,40,17,23,20,0,1
60301,0,40,16,24,20,0,0
60401,0,46,16,30,14,0,0
60501,0,36,12,24,24,0,0
60601,0,47,14,33,13,0,0
60701,0,46,15,31,14,0,0
60801,0,44,12,32,16,0,1
60901,0,45,14,31,15,0,0
61001,0,46,15,31,14,0,0
61101,0,50,18,32,10,0,0
61201,0,47,15,32,13,0,0
61301,0,45,16,29,15,0,0
61401,0,42,15,27,18,0,1
61501,0,46,13,33,14,0,0
61601,0,44,14,30,16,0,0
61701,0,44,15,29,16,0,0
61801,0,43,14,29,17,0,0
61901,0,39,13,26,21,0,0
62001,0,45,12,33,15,0,0
62101,0,46,14,32,14,0,0
62201,0,45,14,31,15,0,0
62301,0,46,20,26,14,0,0
62401,0,40,19,21,20,0,0
62501,0,40,22,18,20,0,0
62601,0,36,21,15,24,0,0
62701,0,42,29,13,18,0,0
62801,0,39,28,11,21,0,0
62901,0,38,28,10,22,0,0
63001,0,40,32,8,20,0,0
63101,0,42,35,7,18,0,0
63201,0,40,33,7,20,0,0
63301,0,41,36,5,19,0,0
63401,0,45,38,7,15,0,0
63501,0,45,41,4,15,0,0
63601,0,45,43,2,15,0,0
63701,0,41,40,1,19,0,0
63801,0,43,41,2,17,0,0
63901,0,45,44,1,15,0,0
64001,0,47,46,1,13,0,0
64101,0,44,44,0,16,0,0
64201,0,43,43,0,17,0,0
64301,0,45,44,1,15,0,0
64401,0,49,48,1,11,0,0
64501,0,51,50,1,9,0,0
64601,0,49,48,1,11,0,0
64701,0,48,47,1,12,0,0
64801,0,48,46,2,12,0,0
64901,0,47,46,1,13,0,0
65001,0,48,45,3,12,0,0
65101,0,49,45,4,11,0,0
65201,0,49,45,4,11,0,0
65301,0,43,40,3,17,0,1
65401,0,45,42,3,15,0,0
65501,0,46,42,4,14,0,0
65601,0,48,43,5,12,0,0
65701,0,51,46,5,9,0,1
65801,0,47,42,5,13,0,0
65901,0,49,46,3,11,0,0
66001,0,52,48,4,8,0,0
66101,0,47,45,2,13,0,0
66201,0,51,48,3,9,0,0
66301,0,51,48,3,9,0,0
66401,0,53,49,4,7,0,0
66501,0,50,47,3,10,0,0
66601,0,53,50,3,7,0,0
66701,0,49,46,3,11,0,0
66801,0,53,51,2,7,0,0
66901,0,54,51,3,6,0,0
67001,0,52,51,1,8,0,0
67101,0,50,48,2,10,0,1
67201,0,47,44,3,13,0,0
67301,0,47,45,2,13,0,0
67401,0,45,43,2,15,0,0
67501,0,44,40,4,16,0,0
67601,0,42,38,4,18,0,0
67701,0,45,38,7,15,0,0
67801,0,47,40,7,13,0,0
67901,0,43,35,8,17,0,0
68001,0,47,39,8,13,0,0
68101,0,43,36,7,17,0,0
68201,0,42,36,6,18,0,0
68301,0,45,35,10,15,1,0
68401,0,42,33,9,18,0,1
68501,0,45,37,8,15,0,0
68601,0,46,36,10,14,0,0
68701,0,42,36,6,18,0,0
68801,0,41,35,6,19,0,1
68901,0,42,36,6,18,0,0
69001,0,39,34,5,21,0,0
69101,0,43,38,5,17,0,0
69201,0,42,38,4,18,0,0
69301,0,46,41,5,14,0,0
69401,0,49,45,4,11,0,0
69501,0,46,44,2,14,0,0
69601,0,49,49,0,11,0,0
69701,0,52,52,0,8,0,0
69801,0,55,55,0,5,0,0
69901,0,53,53,0,7,0,0
70001,0,54,54,0,6,0,0
70101,0,55,55,0,5,0,0
70201,0,54,54,0,6,0,0
70301,0,54,53,1,6,0,0
70401,0,52,51,1,8,1,0
70501,0,51,49,2,9,0,0
70601,0,52,50,2,8,0,0
70701,0,52,52,0,8,0,0
70801,0,49,49,0,11,0,0
70901,0,51,51,0,9,0,0
71001,0,54,54,0,6,0,0
71101,0,51,51,0,9,0,0
71201,0,51,51,0,9,0,0
71301,0,50,50,0,10,0,0
71401,0,52,52,0,8,0,0
71501,0,49,49,0,11,0,0
71601,0,51,50,1,9,0,0
71701,0,52,51,1,8,0,0
71801,0,50,48,2,10,0,0
71901,0,51,49,2,9,0,0
72001,0,50,48,2,10,0,0
72101,0,49,47,2,11,0,0
72201,0,52,49,3,8,0,1
72301,0,52,47,5,8,0,0
72401,0,53,49,4,7,0,0
72501,0,52,48,4,8,0,0
72601,0,49,47,2,11,0,0
72701,0,45,42,3,15,0,0
72801,0,46,43,3,14,0,1
72901,0,47,43,4,13,0,0
73001,0,45,40,5,15,0,0
73101,0,44,38,6,16,0,0
73201,0,43,35,8,17,0,0
73301,0,42,32,10,18,0,0
73401,0,46,33,13,14,0,0
73501,0,42,28,14,18,0,0
73601,0,45,30,15,15,0,1
73701,0,40,25,15,20,0,0
73801,0,39,26,13,21,0,0
73901,0,37,24,13,23,0,0
74001,0,39,25,14,21,0,1
74101,0,41,28,13,19,0,0
74201,0,37,23,14,23,0,0
74301,0,38,26,12,22,0,0
74401,0,39,26,13,21,0,0
74501,0,39,24,15,21,0,1
74601,0,42,20,22,18,0,0
74701,0,38,19,19,22,0,1
74801,0,39,20,19,21,0,1
74901,0,37,20,17,23,0,0
75001,0,39,21,18,21,0,1
75101,0,38,22,16,22,0,0
75201,0,37,22,15,23,0,0
75301,0,39,21,18,21,0,0
75401,0,44,22,22,16,0,0
75501,0,40,21,19,20,0,0
75601,0,43,21,22,17,0,0
75701,0,46,20,26,14,0,0
75801,0,47,17,30,13,0,0
75901,0,45,16,29,15,0,0
76001,0,49,16,33,11,0,0
76101,0,48,14,34,12,0,0
76201,0,49,14,35,11,0,1
76301,0,48,15,33,12,0,0
76401,0,42,12,30,18,0,1
76501,0,45,12,33,15,0,0
76601,0,39,13,26,21,0,0
76701,0,42,14,28,18,0,0
76801,0,40,14,26,20,0,0
76901,0,45,15,30,15,0,1
77001,0,45,13,32,15,0,1
77101,0,40,12,28,20,0,0
77201,0,44,15,29,16,1,0
77301,0,41,18,23,19,0,1
77401,0,42,19,23,18,0,0
77501,0,45,20,25,15,0,1
77601,0,44,20,24,16,0,0
77701,0,47,19,28,13,0,1
77801,0,46,15,31,14,0,0
77901,0,44,15,29,16,0,0
78001,0,41,14,27,19,0,1
78101,0,44,15,29,16,0,0
78201,0,43,14,29,17,0,0
78301,0,44,17,27,16,0,0
78401,0,46,20,26,14,0,0
78501,0,48,19,29,12,0,1
78601,0,46,20,26,14,0,0
78701,0,42,20,22,18,0,0
78801,0,42,20,22,18,1,0
78901,0,43,20,23,17,0,1
79001,0,46,17,29,14,0,0
79101,0,47,17,30,13,0,0
79201,0,49,18,31,11,0,0
79301,0,44,15,29,16,0,0
79401,0,43,15,28,17,0,0
79501,0,47,17,30,13,0,1
79601,0,44,17,27,16,0,0
79701,0,48,17,31,12,0,0
79801,0,44,14,30,16,1,0
79901,0,42,14,28,18,0,0
80001,0,45,16,29,15,0,1
80101,0,43,15,28,17,0,0
80201,0,46,17,29,14,0,0
80301,0,43,15,28,17,0,1
80401,0,44,15,29,16,0,1
80501,0,44,12,32,16,0,1
80601,0,47,12,35,13,0,0
80701,0,43,13,30,17,0,1
80801,0,46,14,32,14,0,0
80901,0,48,15,33,12,0,0
