Time Steps,Polymerase Count,Active Histone Count,Acetylated Histone Count,Methylated Histone Count,Unmodified Histone Count,Noisy Changes Count,Enzyme Changes Count
21101,0,46,45,1,14,0,0
21201,0,44,44,0,16,1,0
21301,0,46,46,0,14,0,0
21401,0,49,48,1,11,0,0
21501,0,49,48,1,11,0,0
21601,0,54,54,0,6,0,0
21701,0,54,54,0,6,0,0
21801,0,54,54,0,6,0,0
21901,0,53,53,0,7,0,0
22001,0,53,53,0,7,0,0
22101,0,54,54,0,6,0,0
22201,0,51,51,0,9,0,0
22301,0,53,53,0,7,0,0
22401,0,51,51,0,9,0,0
22501,0,52,52,0,8,0,0
22601,0,50,50,0,10,0,0
22701,0,50,50,0,10,0,1
22801,0,49,49,0,11,0,0
22901,0,52,52,0,8,0,0
23001,0,50,50,0,10,0,0
23101,0,55,54,1,5,0,0
23201,0,54,52,2,6,0,0
23301,0,51,50,1,9,0,0
23401,0,48,46,2,12,0,0
23501,0,48,46,2,12,0,0
23601,0,47,45,2,13,0,0
23701,0,46,45,1,14,0,0
23801,0,48,47,1,12,0,0
23901,0,49,47,2,11,0,0
24001,0,49,47,2,11,0,0
24101,0,50,48,2,10,0,0
24201,0,49,45,4,11,0,0
24301,0,43,39,4,17,0,0
24401,0,46,42,4,14,0,0
24501,0,48,43,5,12,0,0
24601,0,47,44,3,13,0,0
24701,0,45,42,3,15,0,0
24801,0,49,44,5,11,0,0
24901,0,47,43,4,13,0,0
25001,0,51,48,3,9,0,0
25101,0,48,47,1,12,0,0
25201,0,49,47,2,11,0,0
25301,0,49,48,1,11,0,0
25401,0,45,43,2,15,0,0
25501,0,44,42,2,16,0,0
25601,0,51,46,5,9,0,0
25701,0,48,45,3,12,0,0
25801,0,46,44,2,14,0,0
25901,0,44,43,1,16,0,0
26001,0,45,44,1,15,0,0
26101,0,48,47,1,12,0,0
26201,0,46,45,1,14,0,0
26301,0,48,46,2,12,0,0
26401,0,48,47,1,12,0,0
26501,0,48,48,0,12,0,0
26601,0,51,51,0,9,0,0
26701,0,52,52,0,8,1,0
26801,0,51,50,1,9,0,0
26901,0,54,53,1,6,0,0
27001,0,52,51,1,8,0,0
27101,0,55,53,2,5,0,0
27201,0,52,52,0,8,0,0
27301,0,53,53,0,7,0,0
27401,0,51,51,0,9,0,0
27501,0,53,53,0,7,0,0
27601,0,51,51,0,9,0,0
27701,0,51,51,0,9,0,0
27801,0,49,49,0,11,1,0
27901,0,55,55,0,5,0,1
28001,0,57,57,0,3,0,0
28101,0,54,54,0,6,0,0
28201,0,51,51,0,9,0,0
28301,0,53,53,0,7,0,0
28401,0,54,54,0,6,0,0
28501,0,52,52,0,8,0,0
28601,0,55,55,0,5,0,0
28701,0,54,54,0,6,0,0
28801,0,54,54,0,6,0,0
28901,0,52,52,0,8,0,1
29001,0,52,52,0,8,0,0
29101,0,49,49,0,11,0,0
29201,0,49,49,0,11,0,0
29301,0,51,50,1,9,0,0
29401,0,50,46,4,10,0,0
29501,0,52,47,5,8,0,0
29601,0,48,46,2,12,0,0
29701,0,50,48,2,10,0,0
29801,0,51,50,1,9,0,1
29901,0,50,49,1,10,0,0
30001,0,52,50,2,8,0,0
30101,0,50,48,2,10,0,0
30201,0,49,48,1,11,0,0
30301,0,48,47,1,12,1,0
30401,0,47,46,1,13,0,0
30501,0,47,46,1,13,0,0
30601,0,48,47,1,12,0,0
30701,0,52,51,1,8,0,0
30801,0,49,49,0,11,0,0
30901,0,51,51,0,9,0,0
31001,0,50,50,0,10,0,0
31101,0,52,52,0,8,0,0
31201,0,49,49,0,11,0,0
31301,0,49,49,0,11,0,0
31401,0,50,50,0,10,0,0
31501,0,53,53,0,7,1,0
31601,0,51,51,0,9,0,0
31701,0,51,51,0,9,0,0
31801,0,52,52,0,8,0,0
31901,0,52,52,0,8,0,0
32001,0,52,52,0,8,0,0
32101,0,53,53,0,7,0,0
32201,0,55,55,0,5,0,0
32301,0,53,53,0,7,0,0
32401,0,54,54,0,6,0,0
32501,0,50,50,0,10,0,0
32601,0,50,50,0,10,0,0
32701,0,52,51,1,8,0,0
32801,0,50,49,1,10,0,0
32901,0,50,49,1,10,0,0
33001,0,55,53,2,5,0,0
33101,0,49,48,1,11,0,0
33201,0,50,49,1,10,0,0
33301,0,45,41,4,15,0,0
33401,0,45,41,4,15,1,0
33501,0,47,44,3,13,0,0
33601,0,49,46,3,11,0,0
33701,0,47,43,4,13,0,0
33801,0,42,40,2,18,0,0
33901,0,42,40,2,18,0,0
34001,0,45,41,4,15,0,0
34101,0,44,40,4,16,0,0
34201,0,45,37,8,15,0,0
34301,0,42,31,11,18,0,0
34401,0,35,25,10,25,0,0
34501,0,34,23,11,26,0,0
34601,0,40,21,19,20,0,0
34701,0,32,17,15,28,1,0
34801,0,36,19,17,24,0,0
34901,0,34,16,18,26,0,0
35001,0,31,15,16,29,1,0
35101,0,33,14,19,27,0,0
35201,0,35,18,17,25,0,0
35301,0,40,22,18,20,0,1
35401,0,39,20,19,21,0,0
35501,0,39,15,24,21,0,0
35601,0,42,14,28,18,0,0
35701,0,42,15,27,18,0,0
35801,0,43,14,29,17,0,0
35901,0,37,12,25,23,0,0
36001,0,38,12,26,22,0,0
36101,0,39,12,27,21,0,0
36201,0,36,9,27,24,0,0
36301,0,36,7,29,24,0,0
36401,0,37,7,30,23,0,0
36501,0,44,11,33,16,0,0
36601,0,43,9,34,17,0,0
36701,0,38,8,30,22,0,0
36801,0,41,8,33,19,0,1
36901,0,37,8,29,23,0,0
37001,0,40,10,30,20,0,0
37101,0,46,12,34,14,0,0
37201,0,43,12,31,17,0,0
37301,0,42,15,27,18,0,0
37401,0,46,16,30,14,0,0
37501,0,44,17,27,16,0,0
37601,0,42,16,26,18,0,0
37701,0,35,16,19,25,0,1
37801,0,38,19,19,22,0,0
37901,0,38,20,18,22,1,0
38001,0,33,19,14,27,0,0
38101,0,40,26,14,20,0,0
38201,0,44,29,15,16,0,0
38301,0,41,30,11,19,0,1
38401,0,38,26,12,22,0,0
38501,0,41,28,13,19,0,0
38601,0,36,22,14,24,0,0
38701,0,33,17,16,27,0,0
38801,0,31,10,21,29,0,0
38901,0,29,8,21,31,0,0
39001,0,33,9,24,27,0,0
39101,0,39,6,33,21,0,0
39201,0,44,5,39,16,0,1
39301,0,48,3,45,12,0,1
39401,0,47,3,44,13,0,0
39501,0,47,3,44,13,0,0
39601,0,42,2,40,18,0,1
39701,0,43,4,39,17,0,0
39801,0,42,5,37,18,0,0
39901,0,39,5,34,21,0,0
40001,0,37,6,31,23,0,0
40101,0,39,10,29,21,0,0
40201,0,43,9,34,17,0,0
40301,0,42,13,29,18,0,0
40401,0,41,14,27,19,0,0
40501,0,36,16,20,24,0,1
40601,0,35,15,20,25,0,0
40701,0,35,13,22,25,0,0
40801,0,34,9,25,26,0,0
40901,0,38,10,28,22,0,0
41001,0,38,9,29,22,0,0
41101,0,36,6,30,24,0,1
41201,0,44,8,36,16,0,0
41301,0,41,7,34,19,0,0
41401,0,43,5,38,17,0,0
41501,0,46,3,43,14,0,0
41601,0,47,3,44,13,0,0
41701,0,50,5,45,10,1,0
41801,0,50,7,43,10,0,0
41901,0,46,2,44,14,0,0
42001,0,50,2,48,10,0,0
42101,0,46,2,44,14,0,0
42201,0,45,2,43,15,0,0
42301,0,44,2,42,16,0,0
42401,0,47,3,44,13,0,0
42501,0,49,2,47,11,0,0
42601,0,44,0,44,16,0,0
42701,0,46,1,45,14,0,0
42801,0,46,1,45,14,0,0
42901,0,46,1,45,14,0,0
43001,0,48,1,47,12,0,0
43101,0,49,2,47,11,0,0
43201,0,50,2,48,10,0,0
43301,0,53,2,51,7,0,0
43401,0,52,2,50,8,0,0
43501,0,50,3,47,10,0,0
43601,0,51,3,48,9,0,0
43701,0,49,1,48,11,0,1
43801,0,47,1,46,13,1,0
43901,0,45,1,44,15,0,0
44001,0,46,1,45,14,0,0
44101,0,48,3,45,12,0,0
44201,0,41,3,38,19,0,1
44301,0,41,5,36,19,0,0
44401,0,44,6,38,16,0,0
44501,0,42,8,34,18,0,0
44601,0,45,9,36,15,0,0
44701,0,46,17,29,14,0,0
44801,0,40,17,23,20,0,1
44901,0,42,20,22,18,0,0
45001,0,42,24,18,18,0,0
45101,0,46,29,17,14,0,0
45201,0,43,28,15,17,0,0
45301,0,45,28,17,15,0,0
45401,0,45,33,12,15,0,0
45501,0,40,30,10,20,0,0
45601,0,35,27,8,25,0,0
45701,0,34,28,6,26,0,0
45801,0,40,34,6,20,0,0
45901,0,42,35,7,18,0,0
46001,0,46,38,8,14,0,0
46101,0,39,30,9,21,0,1
46201,0,43,34,9,17,0,0
46301,0,43,35,8,17,0,0
46401,0,44,34,10,16,0,0
46501,0,44,35,9,16,0,0
46601,0,44,35,9,16,0,0
46701,0,41,34,7,19,0,1
46801,0,43,35,8,17,0,0
46901,0,42,36,6,18,0,0
47001,0,44,39,5,16,0,0
47101,0,46,43,3,14,0,0
47201,0,49,46,3,11,0,0
47301,0,47,45,2,13,0,0
47401,0,47,46,1,13,0,0
47501,0,46,45,1,14,0,0
47601,0,45,44,1,15,0,0
47701,0,43,40,3,17,1,0
47801,0,41,37,4,19,0,0
47901,0,38,36,2,22,0,0
48001,0,43,40,3,17,0,0
48101,0,44,41,3,16,0,1
48201,0,48,45,3,12,0,0
48301,0,48,46,2,12,0,0
48401,0,49,47,2,11,0,0
48501,0,47,45,2,13,0,0
48601,0,46,43,3,14,0,0
48701,0,46,44,2,14,0,0
48801,0,47,46,1,13,0,0
48901,0,50,48,2,10,0,0
49001,0,53,51,2,7,0,0
49101,0,53,51,2,7,0,0
49201,0,52,50,2,8,0,0
49301,0,54,51,3,6,0,0
49401,0,51,48,3,9,0,0
49501,0,46,44,2,14,0,0
49601,0,47,45,2,13,0,1
49701,0,50,47,3,10,0,0
49801,0,52,48,4,8,0,0
49901,0,50,44,6,10,0,0
